"Name","date","rain","Tave","Tmax","Tmin","Year"
"Masvingo",2015-04-20,0.5,21.2,25.5,16.5,2015
"Masvingo",2015-04-21,0.3,21,27.2,14.4,2015
"Masvingo",2015-04-22,0,19.3,24.2,16.8,2015
"Masvingo",2015-04-23,NA,19.1,26.2,12,2015
"Masvingo",2015-04-24,NA,18.1,25.3,11.5,2015
"Masvingo",2015-04-25,NA,18.1,24.5,11.5,2015
"Masvingo",2015-04-26,NA,18.1,26.5,9.6,2015
"Masvingo",2015-04-27,NA,19.4,NA,11,2015
"Masvingo",2015-04-28,NA,20.1,29,11,2015
"Masvingo",2015-04-29,NA,21.8,30,11.6,2015
"Masvingo",2015-04-30,NA,22.8,31,11.8,2015
"Masvingo",2015-05-01,NA,18.3,25.5,13.5,2015
"Masvingo",2015-05-02,NA,20.6,27.5,13,2015
"Masvingo",2015-05-03,NA,19.9,NA,11.5,2015
"Masvingo",2015-05-04,NA,19.1,26.5,9,2015
"Masvingo",2015-05-05,NA,16.1,27,6.2,2015
"Masvingo",2015-05-06,NA,17.6,29,5.6,2015
"Masvingo",2015-05-07,NA,16.3,NA,9.8,2015
"Masvingo",2015-05-08,0,16.7,21.5,12.1,2015
"Masvingo",2015-05-09,NA,16.3,23.5,6.4,2015
"Masvingo",2015-05-10,NA,15.8,26,6.4,2015
"Masvingo",2015-05-11,NA,18.3,26.4,7,2015
"Masvingo",2015-05-12,NA,16.6,26,7.4,2015
"Masvingo",2015-05-13,NA,18.8,NA,8.4,2015
"Masvingo",2015-05-14,NA,20.6,30.5,8.1,2015
"Masvingo",2015-05-15,NA,18.8,30,8.5,2015
"Masvingo",2015-05-16,NA,18.3,28.5,8.6,2015
"Masvingo",2015-05-17,NA,15.7,25,3.1,2015
"Masvingo",2015-05-18,NA,16.3,24.9,6.2,2015
"Masvingo",2015-05-19,NA,15.7,NA,6,2015
"Masvingo",2015-05-20,NA,17.1,27,5.5,2015
"Masvingo",2015-05-21,NA,18.8,25.5,9.9,2015
"Masvingo",2015-05-22,NA,14.8,24,5,2015
"Masvingo",2015-05-23,0,17.6,23,14.7,2015
"Masvingo",2015-05-24,NA,15.4,26.5,6.8,2015
"Masvingo",2015-05-25,NA,15.2,26.2,6.4,2015
"Masvingo",2015-05-26,NA,16.5,NA,5.3,2015
"Masvingo",2015-05-27,NA,16.6,26,5.5,2015
"Masvingo",2015-05-28,NA,16.7,26.1,3.2,2015
"Masvingo",2015-05-29,NA,14.1,27.6,3.6,2015
"Masvingo",2015-05-30,NA,17.1,27,2.8,2015
"Masvingo",2015-05-31,NA,16.9,27.5,4.2,2015
"Masvingo",2015-06-01,NA,18.3,28.4,5,2015
"Masvingo",2015-06-02,NA,17.3,26.8,8.2,2015
"Masvingo",2015-06-03,NA,17.4,28.2,8.4,2015
"Masvingo",2015-06-04,NA,20.2,27.5,10.9,2015
"Masvingo",2015-06-05,NA,13.8,21.1,2.9,2015
"Masvingo",2015-06-06,NA,10.4,17,6.6,2015
"Masvingo",2015-06-07,NA,9.6,NA,3.5,2015
"Masvingo",2015-06-08,NA,12.1,23.5,3.8,2015
"Masvingo",2015-06-09,NA,13.3,23,3,2015
"Masvingo",2015-06-10,NA,11.2,NA,2.1,2015
"Masvingo",2015-06-11,NA,13.1,23.7,2.3,2015
"Masvingo",2015-06-12,NA,13.3,NA,4,2015
"Masvingo",2015-06-13,NA,11.7,20.5,4,2015
"Masvingo",2015-06-14,NA,12.4,23,2.2,2015
"Masvingo",2015-06-15,NA,13.3,25,2.6,2015
"Masvingo",2015-06-16,NA,13,27.2,1.4,2015
"Masvingo",2015-06-17,NA,7.1,NA,2,2015
"Masvingo",2015-06-18,NA,13.9,20.8,3.4,2015
"Masvingo",2015-06-19,NA,12.3,21.6,1.8,2015
"Masvingo",2015-06-20,0,13.1,NA,8.1,2015
"Masvingo",2015-06-23,NA,17.4,24.5,NA,2015
"Masvingo",2015-06-24,NA,15.6,26.5,4.4,2015
"Masvingo",2015-06-25,NA,17.1,26.9,7,2015
"Masvingo",2015-06-26,NA,15.6,NA,11,2015
"Masvingo",2015-06-27,NA,17.8,NA,10.8,2015
"Masvingo",2015-06-28,NA,13.1,24.2,NA,2015
"Masvingo",2015-06-29,NA,15.6,25,5.5,2015
"Masvingo",2015-06-30,NA,13.4,NA,4.3,2015
"Masvingo",2015-07-01,NA,14.1,NA,5.4,2015
"Masvingo",2015-07-02,NA,13.7,22.5,7.9,2015
"Masvingo",2015-07-03,NA,14.1,21.9,6.5,2015
"Masvingo",2015-07-04,NA,14.8,22.5,NA,2015
"Masvingo",2015-07-05,NA,10.2,NA,3,2015
"Masvingo",2015-07-06,NA,16.4,24.4,3.8,2015
"Masvingo",2015-07-07,NA,15.5,21.8,4.9,2015
"Masvingo",2015-07-08,NA,13.4,21.4,6.7,2015
"Masvingo",2015-07-09,NA,14.2,NA,4.6,2015
"Masvingo",2015-07-10,NA,11.8,22.5,4.6,2015
"Masvingo",2015-07-11,NA,12.2,23,4.6,2015
"Masvingo",2015-07-12,NA,14.5,26.2,3,2015
"Masvingo",2015-07-13,NA,15.1,28,4.9,2015
"Masvingo",2015-07-14,NA,15.2,24.5,5,2015
"Masvingo",2015-07-15,NA,15,24.4,6.9,2015
"Masvingo",2015-07-16,NA,15.6,27.2,4.5,2015
"Masvingo",2015-07-17,NA,21.6,28.7,9,2015
"Masvingo",2015-07-18,NA,14.8,29,6.1,2015
"Masvingo",2015-07-19,NA,18.4,28,9,2015
"Masvingo",2015-07-20,NA,15.8,25,9.4,2015
"Masvingo",2015-07-21,NA,16.2,25.5,6.9,2015
"Masvingo",2015-07-22,NA,15.6,24.9,7,2015
"Masvingo",2015-07-23,NA,16.6,24.2,7.5,2015
"Masvingo",2015-07-24,NA,17.8,29.2,7,2015
"Masvingo",2015-07-25,NA,20.8,NA,9.5,2015
"Masvingo",2015-07-26,NA,15.6,22,9.4,2015
"Masvingo",2015-07-27,NA,12.2,20,5.5,2015
"Masvingo",2015-07-28,NA,13.4,26.5,4.6,2015
"Masvingo",2015-07-29,NA,16.7,28.8,6.5,2015
"Masvingo",2015-07-30,NA,18.2,31,8,2015
"Masvingo",2015-07-31,NA,18.8,NA,9.2,2015
"Masvingo",2015-08-01,NA,13.7,18,9.5,2015
"Masvingo",2015-08-02,NA,11.3,20.5,1.4,2015
"Masvingo",2015-08-03,NA,11.4,22,0.5,2015
"Masvingo",2015-08-04,NA,11.8,25,1.4,2015
"Masvingo",2015-08-05,NA,14.5,26,1.4,2015
"Masvingo",2015-08-06,NA,14.6,20,6,2015
"Masvingo",2015-08-07,NA,12.4,22,3.5,2015
"Masvingo",2015-08-08,NA,11.1,24,2,2015
"Masvingo",2015-08-09,NA,13.4,25,2,2015
"Masvingo",2015-08-10,NA,13.5,24.8,3.8,2015
"Masvingo",2015-08-11,NA,16.9,27.5,6,2015
"Masvingo",2015-08-12,NA,16.4,28.1,7,2015
"Masvingo",2015-08-13,NA,19.2,30,NA,2015
"Masvingo",2015-08-14,NA,17.9,NA,9.5,2015
"Masvingo",2015-08-15,NA,19.1,27.1,7.7,2015
"Masvingo",2015-08-16,NA,16.8,27.4,6.8,2015
"Masvingo",2015-08-17,NA,17.1,26.3,8.7,2015
"Masvingo",2015-08-18,NA,16.8,27.2,6.8,2015
"Masvingo",2015-08-19,NA,21.4,29.5,8.1,2015
"Masvingo",2015-08-20,NA,18.3,29.2,9.5,2015
"Masvingo",2015-08-21,NA,20.9,30.3,7.5,2015
"Masvingo",2015-08-22,NA,21.3,30,8.1,2015
"Masvingo",2015-08-23,NA,19.5,25.3,NA,2015
"Masvingo",2015-08-24,NA,18.3,26.1,13.4,2015
"Masvingo",2015-08-25,NA,17.2,27,9,2015
"Masvingo",2015-08-26,NA,16.5,27.4,7.4,2015
"Masvingo",2015-08-27,NA,15.7,28.1,6.6,2015
"Masvingo",2015-08-28,NA,18.2,29.5,8.9,2015
"Masvingo",2015-08-29,NA,20.9,30.4,10,2015
"Masvingo",2015-08-30,NA,20.5,30.5,10.1,2015
"Masvingo",2015-08-31,NA,23.1,31.6,10.2,2015
"Masvingo",2015-09-01,NA,22.3,33.8,12.5,2015
"Masvingo",2015-09-02,NA,24.9,NA,13.4,2015
"Masvingo",2015-09-03,NA,16.5,19.8,NA,2015
"Masvingo",2015-09-04,NA,15.6,18.8,NA,2015
"Masvingo",2015-09-05,3,14.2,27,12.4,2015
"Masvingo",2015-09-06,0,14.9,20.1,13,2015
"Masvingo",2015-09-07,NA,18.7,NA,13,2015
"Masvingo",2015-09-08,NA,23,NA,13.8,2015
"Masvingo",2015-09-09,NA,23.7,34,12.6,2015
"Masvingo",2015-09-10,NA,25.9,35.1,11,2015
"Masvingo",2015-09-11,NA,23.4,35.8,NA,2015
"Masvingo",2015-09-12,NA,16.6,20,14.6,2015
"Masvingo",2015-09-13,NA,17,22.6,11.8,2015
"Masvingo",2015-09-14,0,15.4,20.6,11.6,2015
"Masvingo",2015-09-15,NA,16.1,25.3,4.1,2015
"Masvingo",2015-09-16,NA,20.2,29.5,6.5,2015
"Masvingo",2015-09-17,NA,24.6,34,9,2015
"Masvingo",2015-09-18,NA,22.4,31.6,13.5,2015
"Masvingo",2015-09-19,NA,18.7,23,16.4,2015
"Masvingo",2015-09-20,NA,21.4,27.8,16.6,2015
"Masvingo",2015-09-21,NA,19.9,29.5,NA,2015
"Masvingo",2015-09-22,NA,21.7,33.2,11,2015
"Masvingo",2015-09-23,NA,22.1,31.8,12,2015
"Masvingo",2015-09-24,NA,22.3,31.2,NA,2015
"Masvingo",2015-09-25,NA,20.5,29.6,NA,2015
"Masvingo",2015-09-26,NA,20.5,29.7,11.5,2015
"Masvingo",2015-09-27,NA,20.7,31.5,NA,2015
"Masvingo",2015-09-28,NA,23.8,34.5,13.9,2015
"Masvingo",2015-09-29,NA,24.5,NA,15.4,2015
"Masvingo",2015-09-30,NA,24.5,34.5,14.1,2015
"Masvingo",2015-10-01,NA,25.5,34.6,14.2,2015
"Masvingo",2015-10-02,NA,23.8,NA,16.2,2015
"Masvingo",2015-10-03,NA,22.6,NA,15,2015
"Masvingo",2015-10-04,NA,24.5,34,16,2015
"Masvingo",2015-10-05,NA,22.4,33.5,15,2015
"Masvingo",2015-10-06,NA,25,33.6,NA,2015
"Masvingo",2015-10-07,NA,25.9,33.6,16.4,2015
"Masvingo",2015-10-08,NA,23.9,35.5,12.4,2015
"Masvingo",2015-10-09,NA,25.6,35.1,13.8,2015
"Masvingo",2015-10-10,NA,24.8,35,15.5,2015
"Masvingo",2015-10-11,NA,26,36.6,15,2015
"Masvingo",2015-10-12,NA,24.6,32.5,16.1,2015
"Masvingo",2015-10-13,NA,26.2,36.5,17.2,2015
"Masvingo",2015-10-14,NA,27.8,35.3,19.5,2015
"Masvingo",2015-10-15,NA,26.7,NA,NA,2015
"Masvingo",2015-10-16,NA,24.6,NA,NA,2015
"Masvingo",2015-10-18,NA,21.3,29,16.9,2015
"Masvingo",2015-10-19,NA,22.1,29.2,13.9,2015
"Masvingo",2015-10-20,NA,23.7,NA,15,2015
"Masvingo",2015-10-21,NA,20.1,29.5,11.6,2015
"Masvingo",2015-10-22,NA,18.7,30.5,NA,2015
"Masvingo",2015-10-23,NA,21.1,27.5,16.9,2015
"Masvingo",2015-10-24,NA,23.4,30.8,13.9,2015
"Masvingo",2015-10-25,NA,28.3,NA,14.5,2015
"Masvingo",2015-10-26,NA,25.8,NA,15,2015
"Masvingo",2015-10-27,NA,22.9,NA,NA,2015
"Masvingo",2015-10-28,NA,20.2,24.9,NA,2015
"Masvingo",2015-10-29,NA,17.6,NA,12,2015
"Masvingo",2015-10-30,NA,26.2,NA,NA,2015
"Masvingo",2015-10-31,NA,32.4,36.4,NA,2015
"Masvingo",2015-11-02,NA,30.7,NA,NA,2015
"Masvingo",2015-11-03,NA,16.1,NA,NA,2015
"Masvingo",2015-11-04,NA,16.6,20.7,NA,2015
"Masvingo",2015-11-05,NA,16.8,NA,NA,2015
"Masvingo",2015-11-07,NA,28.8,NA,NA,2015
"Masvingo",2015-11-08,NA,24,35,12,2015
"Masvingo",2015-11-09,NA,30.1,36.2,14.4,2015
"Masvingo",2015-11-12,NA,30.7,38.3,17.8,2015
"Masvingo",2015-11-13,NA,28,38.3,17.5,2015
"Masvingo",2015-11-14,NA,30.3,39,NA,2015
"Masvingo",2015-11-15,NA,27.5,32.2,21.6,2015
"Masvingo",2015-11-16,2,21.6,26,NA,2015
"Masvingo",2015-11-17,0,22.7,31,17.9,2015
"Masvingo",2015-11-18,0.5,22.4,NA,17.5,2015
"Masvingo",2015-11-19,23.1,19.6,NA,NA,2015
"Masvingo",2015-11-20,6.1,24.4,33.3,16.8,2015
"Masvingo",2015-11-21,0,26.2,36,19.9,2015
"Masvingo",2015-11-22,17,21,NA,17.5,2015
"Masvingo",2015-11-23,6.1,19.9,24.7,16.8,2015
"Masvingo",2015-11-24,0,21.6,28.5,NA,2015
"Masvingo",2015-11-25,NA,23.1,31.6,13,2015
"Masvingo",2015-11-26,NA,27.8,36.6,15.2,2015
"Masvingo",2015-11-27,NA,29.9,37.3,22,2015
"Masvingo",2015-11-28,0.5,19.9,26,15.2,2015
"Masvingo",2015-11-29,0.3,21,26.1,16.5,2015
"Masvingo",2015-11-30,0,22.6,28.5,17.8,2015
"Masvingo",2015-12-01,0,25.4,33.8,16.6,2015
"Masvingo",2015-12-02,NA,28.2,NA,17.6,2015
"Masvingo",2015-12-03,NA,30.9,34.6,19.5,2015
"Masvingo",2015-12-04,NA,27.1,NA,NA,2015
"Masvingo",2015-12-05,NA,29.1,34,NA,2015
"Masvingo",2015-12-06,NA,27.1,33.2,18,2015
"Masvingo",2015-12-07,NA,29.7,36.2,18.4,2015
"Masvingo",2015-12-08,NA,29.1,35.8,20,2015
"Masvingo",2015-12-16,5.1,24.1,32.5,17.9,2015
"Masvingo",2015-12-17,0,23.3,30,18.7,2015
"Masvingo",2015-12-18,0,22.2,27,19.6,2015
"Masvingo",2015-12-19,2,22.7,28.6,18.5,2015
"Masvingo",2015-12-20,7.1,25.2,31.8,18,2015
"Masvingo",2015-12-21,0,26.5,33.9,17.4,2015
"Masvingo",2015-12-22,NA,28.2,35.3,19,2015
"Masvingo",2015-12-23,NA,23.8,32.9,19.5,2015
"Masvingo",2015-12-24,NA,27.2,34.1,NA,2015
"Masvingo",2015-12-25,NA,28.6,36,19.8,2015
"Masvingo",2015-12-26,NA,26.3,32.5,20.5,2015
"Masvingo",2015-12-27,0,23.1,27,20.5,2015
"Masvingo",2015-12-28,NA,22.9,29.5,16.9,2015
"Masvingo",2015-12-29,NA,25.6,31,14.5,2015
"Masvingo",2015-12-30,NA,21.4,27.7,18.6,2015
"Masvingo",2015-12-31,NA,24,30.5,NA,2015
"Masvingo",2016-01-01,NA,27.3,33.6,16.5,2016
"Masvingo",2016-01-02,NA,26.6,NA,19,2016
"Masvingo",2016-01-03,NA,25.2,31,19.5,2016
"Masvingo",2016-01-04,NA,24.4,30.8,15.5,2016
"Masvingo",2016-01-05,NA,24.3,32,15.5,2016
"Masvingo",2016-01-06,NA,25.9,34.5,15.4,2016
"Masvingo",2016-01-07,NA,30.8,38.9,16.8,2016
"Masvingo",2016-01-08,NA,29.2,36,21,2016
"Masvingo",2016-01-09,0.3,26.2,31.5,20,2016
"Masvingo",2016-01-10,0,25.2,NA,NA,2016
"Masvingo",2016-01-11,NA,24.8,31,18.8,2016
"Masvingo",2016-01-12,0,23.3,30.2,19.4,2016
"Masvingo",2016-01-13,6.1,23.4,30.5,19.6,2016
"Masvingo",2016-01-14,0,26.2,33.5,18.5,2016
"Masvingo",2016-01-15,0,25.3,33.5,21.6,2016
"Masvingo",2016-01-16,NA,21,23.6,NA,2016
"Masvingo",2016-01-17,5.1,20.1,23.2,17.5,2016
"Masvingo",2016-01-18,0,19.4,23,16.5,2016
"Masvingo",2016-01-19,NA,20.9,28,12.4,2016
"Masvingo",2016-01-20,NA,21.9,29.6,14,2016
"Masvingo",2016-01-21,NA,23.4,31,15.7,2016
"Masvingo",2016-01-22,NA,23.4,31.2,14.4,2016
"Masvingo",2016-01-23,NA,24.8,31.5,16,2016
"Masvingo",2016-01-24,NA,27.1,35.6,11.2,2016
"Masvingo",2016-01-25,0,25.7,34.8,21.4,2016
"Masvingo",2016-01-26,2,21.1,26.7,NA,2016
"Masvingo",2016-01-27,16,20.8,25.5,18.9,2016
"Masvingo",2016-01-29,1,23.8,27.8,19.6,2016
"Masvingo",2016-01-30,0.8,22.9,27.4,19.6,2016
"Masvingo",2016-01-31,0,22.4,27,19,2016
"Masvingo",2016-02-01,NA,22.7,27.6,17.8,2016
"Masvingo",2016-02-02,NA,23.2,31.5,13.8,2016
"Masvingo",2016-02-03,NA,26.6,34,15.1,2016
"Masvingo",2016-02-04,NA,25.2,34.5,16.6,2016
"Masvingo",2016-02-05,NA,23.2,29.8,19.7,2016
"Masvingo",2016-02-06,NA,22.7,30.8,NA,2016
"Masvingo",2016-02-07,NA,26.3,33.5,17,2016
"Masvingo",2016-02-08,NA,24.6,30.8,19.1,2016
"Masvingo",2016-02-09,NA,24.1,30.2,17.5,2016
"Masvingo",2016-02-10,NA,24.6,32.5,15,2016
"Masvingo",2016-02-11,NA,25.6,33.6,17.5,2016
"Masvingo",2016-02-12,NA,26.4,34,19.6,2016
"Masvingo",2016-02-13,NA,25.7,33.2,19.2,2016
"Masvingo",2016-02-14,NA,27.1,34.1,NA,2016
"Masvingo",2016-02-15,NA,24.9,35.5,14.8,2016
"Masvingo",2016-02-16,NA,27.6,NA,16.9,2016
"Masvingo",2016-02-17,NA,26.7,31.8,NA,2016
"Masvingo",2016-02-18,NA,25.3,31.7,19.6,2016
"Masvingo",2016-02-19,NA,26.1,36.3,18,2016
"Masvingo",2016-02-20,NA,31.3,37.8,NA,2016
"Masvingo",2016-02-21,NA,30.2,39,23.1,2016
"Masvingo",2016-02-23,0,27.2,31.8,22.2,2016
"Masvingo",2016-02-24,NA,24.9,32.5,21,2016
"Masvingo",2016-02-25,0.5,25.4,33,NA,2016
"Masvingo",2016-02-26,0,25.9,NA,18.4,2016
"Masvingo",2016-02-27,NA,21.9,33,NA,2016
"Masvingo",2016-02-28,15,19.9,21.5,19,2016
"Masvingo",2016-02-29,0.3,20.9,NA,18.8,2016
"Masvingo",2016-03-01,0.3,22,27.2,18.5,2016
"Masvingo",2016-03-02,0,22.1,30.2,16.4,2016
"Masvingo",2016-03-03,NA,21.9,29.3,15.5,2016
"Masvingo",2016-03-04,NA,24.6,28.8,NA,2016
"Masvingo",2016-03-05,NA,22.4,29.8,16.8,2016
"Masvingo",2016-03-06,NA,25.9,31.7,17.5,2016
"Masvingo",2016-03-07,NA,25,33,19.8,2016
"Masvingo",2016-03-08,13,21.1,35,19.5,2016
"Masvingo",2016-03-09,0,23.1,29,NA,2016
"Masvingo",2016-03-10,2,24.6,31,20,2016
"Masvingo",2016-03-11,1,25,32.6,19,2016
"Masvingo",2016-03-12,0,23.8,27.9,NA,2016
"Masvingo",2016-03-13,NA,23.5,29,20,2016
"Masvingo",2016-03-14,NA,23.4,NA,18.5,2016
"Masvingo",2016-03-15,1,23.6,27,19.6,2016
"Masvingo",2016-03-16,0,22,29.6,20.5,2016
"Masvingo",2016-03-17,3,26.1,32.1,20,2016
"Masvingo",2016-03-18,2,25.6,32.5,20.4,2016
"Masvingo",2016-03-19,9.9,23.9,29.6,19.5,2016
"Masvingo",2016-03-20,0,24.3,NA,NA,2016
"Masvingo",2016-03-21,1,24.1,NA,NA,2016
"Masvingo",2016-03-22,6.1,19.9,NA,18.5,2016
"Masvingo",2016-03-23,15,18.8,21.1,17.7,2016
"Masvingo",2016-03-24,0,19.1,26.2,NA,2016
"Masvingo",2016-03-25,NA,20.2,25.7,14.1,2016
"Masvingo",2016-03-26,NA,17.9,28.8,13.3,2016
"Masvingo",2016-03-27,NA,21.9,30.3,14.5,2016
"Masvingo",2016-03-28,NA,25.3,NA,16.5,2016
"Masvingo",2016-03-29,NA,22.2,27.3,15.5,2016
"Masvingo",2016-03-30,0,24.1,29.6,17.8,2016
"Masvingo",2016-03-31,NA,21.6,29.5,14.8,2016
"Masvingo",2016-04-01,NA,23.9,NA,NA,2016
"Masvingo",2016-04-02,NA,26.5,32,14,2016
"Masvingo",2016-04-03,NA,23,NA,15.5,2016
"Masvingo",2016-04-04,7.1,20.9,23.1,19.6,2016
"Masvingo",2016-04-05,4.1,20.5,NA,16.8,2016
"Masvingo",2016-04-06,0,18.2,NA,14.4,2016
"Masvingo",2016-04-07,13,13.6,15,NA,2016
"Masvingo",2016-04-08,6.1,14.9,19,13.1,2016
"Masvingo",2016-04-11,NA,19.6,24.2,13.5,2016
"Masvingo",2016-04-12,0,19.1,NA,12.4,2016
"Masvingo",2016-04-13,NA,18.2,25.3,9.9,2016
"Masvingo",2016-04-14,NA,18.5,25.2,11,2016
"Masvingo",2016-04-15,NA,20.6,NA,13.1,2016
"Masvingo",2016-04-16,NA,21.3,27.5,15.2,2016
"Masvingo",2016-04-17,NA,20.6,27.1,13.9,2016
"Masvingo",2016-04-18,NA,19.3,26.5,11.8,2016
"Masvingo",2016-04-19,NA,18.9,27.2,11.8,2016
"Masvingo",2016-04-20,NA,21.1,NA,11.9,2016
"Masvingo",2016-04-21,NA,22.1,31.5,12.9,2016
"Masvingo",2016-04-22,NA,23.7,31.3,13.3,2016
"Masvingo",2016-04-23,NA,24.4,NA,13.9,2016
"Masvingo",2016-04-24,NA,18.6,NA,12.4,2016
"Masvingo",2016-04-25,NA,21.7,27.9,17,2016
"Masvingo",2016-04-26,NA,19.6,NA,12.4,2016
"Masvingo",2016-04-27,0,19.7,23.3,NA,2016
"Masvingo",2016-04-28,NA,17.1,25.2,NA,2016
"Masvingo",2016-04-29,NA,21.9,29.5,8,2016
"Masvingo",2016-04-30,NA,21.1,30.6,9.5,2016
"Masvingo",2016-05-01,0,14.9,16.8,NA,2016
"Masvingo",2016-05-02,0,19.1,NA,13.5,2016
"Masvingo",2016-05-03,NA,19.3,27.5,9.5,2016
"Masvingo",2016-05-04,NA,17.3,26,8.6,2016
"Masvingo",2016-05-05,NA,17.8,23.9,11,2016
"Masvingo",2016-05-06,NA,16.1,NA,6.4,2016
"Masvingo",2016-05-07,NA,16.9,25.8,5.4,2016
"Masvingo",2016-05-08,NA,15.9,22.5,10.2,2016
"Masvingo",2016-05-09,NA,16.3,22.5,10.5,2016
"Masvingo",2016-05-10,NA,17.9,23.9,10.9,2016
"Masvingo",2016-05-11,NA,18,26,7.5,2016
"Masvingo",2016-05-12,NA,15.9,27.3,5.5,2016
"Masvingo",2016-05-13,NA,20.1,28.6,8,2016
"Masvingo",2016-05-14,NA,20.1,29.5,10.5,2016
"Masvingo",2016-05-15,NA,18.7,28.2,10,2016
"Masvingo",2016-05-16,NA,16.8,25,10.5,2016
"Masvingo",2016-05-17,NA,15.7,24.3,8.8,2016
"Masvingo",2016-05-18,NA,16.1,23.3,8,2016
"Masvingo",2016-05-19,NA,18,22.5,9.4,2016
"Masvingo",2016-05-20,NA,15.2,23,6.2,2016
"Masvingo",2016-05-21,0,15.1,17.6,13,2016
"Masvingo",2016-05-22,0,16.2,NA,11.7,2016
"Masvingo",2016-05-23,0,15.8,23,8,2016
"Masvingo",2016-05-24,NA,19.2,24.9,4.9,2016
"Masvingo",2016-05-25,NA,16.2,NA,5.4,2016
"Masvingo",2016-05-26,NA,15.8,NA,9.5,2016
"Masvingo",2016-05-27,NA,14.1,NA,NA,2016
"Masvingo",2016-05-28,NA,14.1,19.1,9.5,2016
"Masvingo",2016-05-29,NA,17.2,21,NA,2016
"Masvingo",2016-05-30,NA,13.7,22.5,5.2,2016
"Masvingo",2016-05-31,NA,15.2,NA,5.5,2016
"Masvingo",2016-06-01,NA,17.7,NA,5,2016
"Masvingo",2016-06-02,NA,15.3,22.3,6,2016
"Masvingo",2016-06-03,NA,16.6,22.5,NA,2016
"Masvingo",2016-06-04,NA,19,24.2,7.8,2016
"Masvingo",2016-06-07,0,15.4,23.1,9.2,2016
"Masvingo",2016-06-08,0,15.4,23,6.4,2016
"Masvingo",2016-06-09,NA,13.5,22.8,4,2016
"Masvingo",2016-06-10,NA,14.4,24.8,2.7,2016
"Masvingo",2016-06-11,NA,14.1,NA,4.1,2016
"Masvingo",2016-06-12,0,12.8,15.5,12,2016
"Masvingo",2016-06-13,0,12.2,16,10,2016
"Masvingo",2016-06-14,NA,14.3,22.2,4,2016
"Masvingo",2016-06-15,NA,14,25,3.8,2016
"Masvingo",2016-06-16,NA,14.2,27.4,NA,2016
"Masvingo",2016-06-17,NA,15.5,23.5,5,2016
"Masvingo",2016-06-18,NA,16.8,NA,9.6,2016
"Masvingo",2016-06-19,NA,15.9,26.5,4.4,2016
"Masvingo",2016-06-20,NA,15.7,27.2,2.6,2016
"Masvingo",2016-06-21,NA,15.6,NA,4.5,2016
"Masvingo",2016-06-22,NA,15.9,NA,12.4,2016
"Masvingo",2016-06-23,0.3,14.3,NA,11.1,2016
"Masvingo",2016-06-24,0,12.7,17.6,9.6,2016
"Masvingo",2016-06-25,NA,12.6,20.5,1.6,2016
"Masvingo",2016-06-26,NA,12.3,22,4,2016
"Masvingo",2016-06-27,NA,16.1,24,5.4,2016
"Masvingo",2016-06-28,NA,15.3,25,5,2016
"Masvingo",2016-06-29,NA,14.2,24,5.9,2016
"Masvingo",2016-06-30,NA,13.5,24.2,6,2016
"Masvingo",2016-07-01,NA,14.7,26,4.3,2016
"Masvingo",2016-07-02,NA,16.2,26.3,5.9,2016
"Masvingo",2016-07-03,1,12.1,13.5,NA,2016
"Masvingo",2016-07-04,0,12.4,NA,NA,2016
"Masvingo",2016-07-05,NA,11.6,18.9,2.5,2016
"Masvingo",2016-07-06,0,11.7,NA,2.5,2016
"Masvingo",2016-07-10,NA,12.4,15.5,NA,2016
"Masvingo",2016-07-11,0,11.9,16.1,8.8,2016
"Masvingo",2016-07-15,NA,14.6,NA,NA,2016
"Masvingo",2016-07-16,NA,15,23,NA,2016
"Masvingo",2016-07-17,NA,14.9,19.5,12.8,2016
"Masvingo",2016-07-19,NA,11.5,21.6,2.4,2016
"Masvingo",2016-07-20,NA,15,NA,2.5,2016
"Masvingo",2016-07-21,NA,15.7,24,2.9,2016
"Masvingo",2016-07-22,NA,13.4,NA,NA,2016
"Masvingo",2016-07-23,NA,20.8,28,NA,2016
"Masvingo",2016-07-24,NA,15.6,26.5,6.3,2016
"Masvingo",2016-07-25,NA,21.4,NA,10.5,2016
"Masvingo",2016-07-26,NA,22.7,NA,NA,2016
"Masvingo",2016-07-27,NA,21.4,NA,13.2,2016
"Masvingo",2016-07-28,NA,18.7,28.6,10.5,2016
"Masvingo",2016-07-29,NA,18.4,27.2,5.4,2016
"Masvingo",2016-07-30,NA,15.8,27.7,2.8,2016
"Masvingo",2016-07-31,NA,17.8,27,5,2016
"Masvingo",2016-08-01,NA,18.1,31.7,6.7,2016
"Masvingo",2016-08-02,NA,15.6,20.6,10,2016
"Masvingo",2016-08-03,NA,15.1,26.1,4,2016
"Masvingo",2016-08-04,NA,13.4,21,5,2016
"Masvingo",2016-08-05,NA,14.1,22.2,8,2016
"Masvingo",2016-08-06,NA,15.7,24.5,2.8,2016
"Masvingo",2016-08-07,NA,15.3,25.5,2.4,2016
"Masvingo",2016-08-08,NA,18.4,NA,4,2016
"Masvingo",2016-08-09,0,14.6,17.3,11.2,2016
"Masvingo",2016-08-10,0,13.1,22.8,4.1,2016
"Masvingo",2016-08-11,NA,12.9,22.1,1.5,2016
"Masvingo",2016-08-12,NA,13.4,24.6,3,2016
"Masvingo",2016-08-13,NA,14.4,27.5,4,2016
"Masvingo",2016-08-14,NA,19.9,29.2,6,2016
