"station","latitude","longitude","Year","precipitation","DATE"
"Murehwa",-17.37,31.48,2017,440,2017-11-01
"Murehwa",-17.37,31.48,2017,2050,2017-12-01
"Murehwa",-17.37,31.48,2018,3120,2018-01-01
"Murehwa",-17.37,31.48,2018,1750,2018-02-01
"Murehwa",-17.37,31.48,2018,440,2018-03-01
"Murehwa",-17.37,31.48,2018,250,2018-04-01
"Murehwa",-17.37,31.48,2018,30,2018-05-01
"Murehwa",-17.37,31.48,2018,0,2018-06-01
"Murehwa",-17.37,31.48,2018,0,2018-07-01
"Murehwa",-17.37,31.48,2018,0,2018-08-01
"Murehwa",-17.37,31.48,2018,0,2018-09-01
"Murehwa",-17.37,31.48,2018,10,2018-10-01
"Murehwa",-17.37,31.48,2018,840,2018-11-01
"Murehwa",-17.37,31.48,2018,1730,2018-12-01
"Murehwa",-17.37,31.48,2020,380,2020-01-01
"Murehwa",-17.37,31.48,2020,1000,2020-02-01
"Murehwa",-17.37,31.48,2020,710,2020-03-01
"Murehwa",-17.37,31.48,2020,260,2020-04-01
"Murehwa",-17.37,31.48,2020,0,2020-05-01
"Murehwa",-17.37,31.48,2020,0,2020-06-01
"Murehwa",-17.37,31.48,2020,0,2020-07-01
"Murehwa",-17.37,31.48,2020,0,2020-08-01
"Murehwa",-17.37,31.48,2020,190,2020-09-01
"Murehwa",-17.37,31.48,2020,80,2020-10-01
"Murehwa",-17.37,31.48,2020,1060,2020-11-01
"Murehwa",-17.37,31.48,2020,1910,2020-12-01
"Murehwa",-17.37,31.48,2019,1040,2019-01-01
"Murehwa",-17.37,31.48,2019,1250,2019-02-01
"Murehwa",-17.37,31.48,2019,1260,2019-03-01
"Murehwa",-17.37,31.48,2019,400,2019-04-01
"Murehwa",-17.37,31.48,2019,0,2019-05-01
"Murehwa",-17.37,31.48,2019,70,2019-06-01
"Murehwa",-17.37,31.48,2019,0,2019-07-01
"Murehwa",-17.37,31.48,2019,0,2019-08-01
"Murehwa",-17.37,31.48,2019,0,2019-09-01
"Murehwa",-17.37,31.48,2019,0,2019-10-01
"Murehwa",-17.37,31.48,2019,4000,2019-11-01
"Murehwa",-17.37,31.48,2019,3310,2019-12-01
"Murehwa",-17.37,31.48,2021,1580,2021-01-01
"Murehwa",-17.37,31.48,2021,2270,2021-02-01
"Murehwa",-17.37,31.48,2021,1010,2021-03-01
"Murehwa",-17.37,31.48,2021,670,2021-04-01
"Murehwa",-17.37,31.48,2021,0,2021-05-01
"Murehwa",-17.37,31.48,2021,0,2021-06-01
"Murehwa",-17.37,31.48,2021,0,2021-07-01
"Murehwa",-17.37,31.48,2021,0,2021-08-01
"Murehwa",-17.37,31.48,2021,20,2021-09-01
"Murehwa",-17.37,31.48,2021,120,2021-10-01
"Murehwa",-17.37,31.48,2021,1090,2021-11-01
"Murehwa",-17.37,31.48,2021,1320,2021-12-01
"Murehwa",-17.37,31.48,2023,4210,2023-01-01
"Murehwa",-17.37,31.48,2023,2540,2023-02-01
"Murehwa",-17.37,31.48,2023,50,2023-03-01
"Murehwa",-17.37,31.48,2023,20,2023-04-01
"Murehwa",-17.37,31.48,2023,0,2023-05-01
"Murehwa",-17.37,31.48,2023,0,2023-06-01
"Murehwa",-17.37,31.48,2023,0,2023-07-01
"Murehwa",-17.37,31.48,2023,30,2023-08-01
"Murehwa",-17.37,31.48,2023,0,2023-09-01
"Murehwa",-17.37,31.48,2023,500,2023-10-01
"Murehwa",-17.37,31.48,2023,80,2023-11-01
"Murehwa",-17.37,31.48,2023,2490,2023-12-01
"Murehwa",-17.37,31.48,2022,2950,2022-01-01
"Murehwa",-17.37,31.48,2022,830,2022-02-01
"Murehwa",-17.37,31.48,2022,90,2022-03-01
"Murehwa",-17.37,31.48,2022,90,2022-04-01
"Murehwa",-17.37,31.48,2022,0,2022-05-01
"Murehwa",-17.37,31.48,2022,0,2022-06-01
"Murehwa",-17.37,31.48,2022,0,2022-07-01
"Murehwa",-17.37,31.48,2022,0,2022-08-01
"Murehwa",-17.37,31.48,2022,0,2022-09-01
"Murehwa",-17.37,31.48,2022,420,2022-10-01
"Murehwa",-17.37,31.48,2022,470,2022-11-01
"Murehwa",-17.37,31.48,2022,2140,2022-12-01
"Murehwa",-17.37,31.48,2024,4620,2024-01-01
"Murehwa",-17.37,31.48,2024,0,2024-02-01
"Murehwa",-17.37,31.48,2024,0,2024-03-01
"Murehwa",-17.37,31.48,2024,0,2024-04-01
"Murehwa",-17.37,31.48,2024,0,2024-05-01
"Murehwa",-17.37,31.48,2024,0,2024-06-01
"Murehwa",-17.37,31.48,2024,0,2024-07-01
"Murehwa",-17.37,31.48,2024,0,2024-08-01
"Murehwa",-17.37,31.48,2024,0,2024-09-01
"Murehwa",-17.37,31.48,2024,160,2024-10-01
"Murehwa",-17.37,31.48,2024,210,2024-11-01
"Murehwa",-17.37,31.48,2024,1780,2024-12-01
"Murehwa",-17.37,31.48,2016,5970,2016-01-01
"Mutare",-18.53,32.4,2017,1150,2017-01-01
"Mutare",-18.53,32.4,2017,2880,2017-02-01
"Mutare",-18.53,32.4,2017,650,2017-03-01
"Mutare",-18.53,32.4,2017,290,2017-04-01
"Mutare",-18.53,32.4,2017,0,2017-05-01
"Mutare",-18.53,32.4,2017,20,2017-06-01
"Mutare",-18.53,32.4,2017,30,2017-07-01
"Mutare",-18.53,32.4,2017,270,2017-08-01
"Mutare",-18.53,32.4,2017,100,2017-09-01
"Mutare",-18.53,32.4,2017,680,2017-10-01
"Mutare",-18.53,32.4,2017,680,2017-11-01
"Mutare",-18.53,32.4,2017,2320,2017-12-01
"Mutare",-18.53,32.4,2018,2300,2018-01-01
"Mutare",-18.53,32.4,2018,1380,2018-02-01
"Mutare",-18.53,32.4,2018,410,2018-03-01
"Mutare",-18.53,32.4,2018,310,2018-04-01
"Mutare",-18.53,32.4,2018,40,2018-05-01
"Mutare",-18.53,32.4,2018,0,2018-06-01
"Mutare",-18.53,32.4,2018,10,2018-07-01
"Mutare",-18.53,32.4,2018,80,2018-08-01
"Mutare",-18.53,32.4,2018,90,2018-09-01
"Mutare",-18.53,32.4,2018,140,2018-10-01
"Mutare",-18.53,32.4,2018,970,2018-11-01
"Mutare",-18.53,32.4,2018,1780,2018-12-01
"Mutare",-18.53,32.4,2020,240,2020-01-01
"Mutare",-18.53,32.4,2020,1610,2020-02-01
"Mutare",-18.53,32.4,2020,560,2020-03-01
"Mutare",-18.53,32.4,2020,30,2020-04-01
"Mutare",-18.53,32.4,2020,90,2020-05-01
"Mutare",-18.53,32.4,2020,0,2020-06-01
"Mutare",-18.53,32.4,2020,0,2020-07-01
"Mutare",-18.53,32.4,2020,40,2020-08-01
"Mutare",-18.53,32.4,2020,160,2020-09-01
"Mutare",-18.53,32.4,2020,30,2020-10-01
"Mutare",-18.53,32.4,2020,770,2020-11-01
"Mutare",-18.53,32.4,2020,400,2020-12-01
"Mutare",-18.53,32.4,2019,590,2019-01-01
"Mutare",-18.53,32.4,2019,460,2019-02-01
"Mutare",-18.53,32.4,2019,380,2019-03-01
"Mutare",-18.53,32.4,2019,190,2019-04-01
"Mutare",-18.53,32.4,2019,0,2019-05-01
"Mutare",-18.53,32.4,2019,70,2019-06-01
"Mutare",-18.53,32.4,2019,40,2019-07-01
"Mutare",-18.53,32.4,2019,0,2019-08-01
"Mutare",-18.53,32.4,2019,0,2019-09-01
"Mutare",-18.53,32.4,2019,570,2019-10-01
"Mutare",-18.53,32.4,2019,870,2019-11-01
"Mutare",-18.53,32.4,2019,1590,2019-12-01
"Mutare",-18.53,32.4,2021,1090,2021-01-01
"Mutare",-18.53,32.4,2021,1560,2021-02-01
"Mutare",-18.53,32.4,2021,600,2021-03-01
"Mutare",-18.53,32.4,2021,470,2021-04-01
"Mutare",-18.53,32.4,2021,0,2021-05-01
"Mutare",-18.53,32.4,2021,40,2021-06-01
"Mutare",-18.53,32.4,2021,190,2021-07-01
"Mutare",-18.53,32.4,2021,40,2021-08-01
"Mutare",-18.53,32.4,2021,80,2021-09-01
"Mutare",-18.53,32.4,2021,120,2021-10-01
"Mutare",-18.53,32.4,2021,2290,2021-11-01
"Mutare",-18.53,32.4,2021,2450,2021-12-01
"Mutare",-18.53,32.4,2023,2420,2023-01-01
"Mutare",-18.53,32.4,2023,340,2023-02-01
"Mutare",-18.53,32.4,2023,180,2023-03-01
"Mutare",-18.53,32.4,2023,340,2023-04-01
"Mutare",-18.53,32.4,2023,0,2023-05-01
"Mutare",-18.53,32.4,2023,0,2023-06-01
"Mutare",-18.53,32.4,2023,10,2023-07-01
"Mutare",-18.53,32.4,2023,0,2023-08-01
"Mutare",-18.53,32.4,2023,70,2023-09-01
"Mutare",-18.53,32.4,2023,3260,2023-10-01
"Mutare",-18.53,32.4,2023,70,2023-11-01
"Mutare",-18.53,32.4,2023,1840,2023-12-01
"Mutare",-18.53,32.4,2022,1110,2022-01-01
"Mutare",-18.53,32.4,2022,220,2022-02-01
"Mutare",-18.53,32.4,2022,460,2022-03-01
"Mutare",-18.53,32.4,2022,60,2022-04-01
"Mutare",-18.53,32.4,2022,0,2022-05-01
"Mutare",-18.53,32.4,2022,0,2022-06-01
"Mutare",-18.53,32.4,2022,130,2022-07-01
"Mutare",-18.53,32.4,2022,0,2022-08-01
"Mutare",-18.53,32.4,2022,40,2022-09-01
"Mutare",-18.53,32.4,2022,260,2022-10-01
"Mutare",-18.53,32.4,2022,470,2022-11-01
"Mutare",-18.53,32.4,2022,0,2022-12-01
"Mutare",-18.53,32.4,2024,3450,2024-01-01
"Mutare",-18.53,32.4,2024,0,2024-02-01
"Mutare",-18.53,32.4,2024,640,2024-03-01
"Mutare",-18.53,32.4,2024,0,2024-04-01
"Mutare",-18.53,32.4,2024,0,2024-05-01
"Mutare",-18.53,32.4,2024,0,2024-06-01
"Mutare",-18.53,32.4,2024,190,2024-07-01
"Mutare",-18.53,32.4,2024,10,2024-08-01
"Mutare",-18.53,32.4,2024,0,2024-09-01
"Mutare",-18.53,32.4,2024,0,2024-10-01
"Mutare",-18.53,32.4,2024,1210,2024-11-01
"Mutare",-18.53,32.4,2024,660,2024-12-01
"Mutare",-18.53,32.4,2016,5380,2016-01-01
"Mutoko",-17.417,32.217,2017,1661,2017-01-01
"Mutoko",-17.417,32.217,2017,2507,2017-02-01
"Mutoko",-17.417,32.217,2017,520,2017-03-01
"Mutoko",-17.417,32.217,2017,2,2017-04-01
"Mutoko",-17.417,32.217,2017,184,2017-05-01
"Mutoko",-17.417,32.217,2017,0,2017-06-01
"Mutoko",-17.417,32.217,2017,0,2017-07-01
"Mutoko",-17.417,32.217,2017,6,2017-08-01
"Mutoko",-17.417,32.217,2017,0,2017-09-01
"Mutoko",-17.417,32.217,2017,54,2017-10-01
"Mutoko",-17.417,32.217,2017,917,2017-11-01
"Mutoko",-17.417,32.217,2017,1810,2017-12-01
"Mutoko",-17.417,32.217,2018,2489,2018-01-01
"Mutoko",-17.417,32.217,2018,1694,2018-02-01
"Mutoko",-17.25,32.13,2018,300,2018-03-01
"Mutoko",-17.42,32.22,2018,231,2018-04-01
"Mutoko",-17.42,32.22,2018,7,2018-05-01
"Mutoko",-17.42,32.22,2018,3,2018-06-01
"Mutoko",-17.42,32.22,2018,0,2018-07-01
"Mutoko",-17.42,32.22,2018,0,2018-08-01
"Mutoko",-17.42,32.22,2018,0,2018-09-01
"Mutoko",-17.42,32.22,2018,0,2018-10-01
"Mutoko",-17.42,32.22,2018,601,2018-11-01
"Mutoko",-17.42,32.22,2018,1171,2018-12-01
"Mutoko",-17.42,32.22,2020,1241,2020-01-01
"Mutoko",-17.42,32.22,2020,1748,2020-02-01
"Mutoko",-17.42,32.22,2020,132,2020-03-01
"Mutoko",-17.42,32.22,2020,29,2020-04-01
"Mutoko",-17.25,32.13,2020,0,2020-05-01
"Mutoko",-17.25,32.13,2020,0,2020-06-01
"Mutoko",-17.42,32.22,2020,31,2020-10-01
"Mutoko",-17.42,32.22,2020,685,2020-11-01
"Mutoko",-17.42,32.22,2020,1228,2020-12-01
"Mutoko",-17.42,32.22,2019,1223,2019-01-01
"Mutoko",-17.42,32.22,2019,122,2019-02-01
"Mutoko",-17.42,32.22,2019,426,2019-03-01
"Mutoko",-17.42,32.22,2019,170,2019-04-01
"Mutoko",-17.42,32.22,2019,0,2019-10-01
"Mutoko",-17.42,32.22,2019,236,2019-11-01
"Mutoko",-17.42,32.22,2019,1568,2019-12-01
"Mutoko",-17.42,32.22,2021,1524,2021-01-01
"Mutoko",-17.42,32.22,2021,2833,2021-02-01
"Mutoko",-17.42,32.22,2021,920,2021-03-01
"Mutoko",-17.42,32.22,2021,437,2021-04-01
"Mutoko",-17.42,32.22,2021,285,2021-10-01
"Mutoko",-17.42,32.22,2021,945,2021-11-01
"Mutoko",-17.42,32.22,2021,790,2021-12-01
"Mutoko",-17.42,32.22,2023,1151,2023-01-01
"Mutoko",-17.42,32.22,2023,1661,2023-02-01
"Mutoko",-17.42,32.22,2023,255,2023-03-01
"Mutoko",-17.42,32.22,2023,201,2023-04-01
"Mutoko",-17.42,32.22,2023,553,2023-10-01
"Mutoko",-17.42,32.22,2023,0,2023-11-01
"Mutoko",-17.42,32.22,2023,2353,2023-12-01
"Mutoko",-17.42,32.22,2022,1762,2022-01-01
"Mutoko",-17.42,32.22,2022,185,2022-02-01
"Mutoko",-17.42,32.22,2022,33,2022-03-01
"Mutoko",-17.42,32.22,2022,112,2022-04-01
"Mutoko",-17.42,32.22,2022,25,2022-10-01
"Mutoko",-17.42,32.22,2022,527,2022-11-01
"Mutoko",-17.42,32.22,2022,1142,2022-12-01
"Mutoko",-17.42,32.22,2024,2458,2024-01-01
"Mutoko",-17.42,32.22,2024,1777,2024-02-01
"Mutoko",-17.42,32.22,2024,1059,2024-03-01
"Mutoko",-17.42,32.22,2024,90,2024-04-01
"Mutoko",-17.42,32.22,2024,430,2024-05-01
"Mutoko",-17.42,32.22,2024,20,2024-06-01
"Mutoko",-17.42,32.22,2024,0,2024-09-01
"Mutoko",-17.42,32.22,2024,50,2024-10-01
"Mutoko",-17.42,32.22,2024,462,2024-11-01
"Mvuma",-19.17,30.31,2017,1030,2017-01-01
"Mvuma",-19.17,30.31,2017,2200,2017-02-01
"Mvuma",-19.17,30.31,2017,570,2017-03-01
"Mvuma",-19.17,30.31,2017,90,2017-04-01
"Mvuma",-19.17,30.31,2017,0,2017-05-01
"Mvuma",-19.17,30.31,2017,0,2017-06-01
"Mvuma",-19.17,30.31,2017,0,2017-07-01
"Mvuma",-19.17,30.31,2017,0,2017-08-01
"Mvuma",-19.17,30.31,2017,0,2017-09-01
"Mvuma",-19.17,30.31,2017,1120,2017-10-01
"Mvuma",-19.17,30.31,2017,1120,2017-11-01
"Mvuma",-19.17,30.31,2017,770,2017-12-01
"Mvuma",-19.17,30.31,2018,3040,2018-01-01
"Mvuma",-19.17,30.31,2018,1230,2018-02-01
"Mvuma",-19.17,30.31,2018,200,2018-03-01
"Mvuma",-19.17,30.31,2018,340,2018-04-01
"Mvuma",-19.17,30.31,2018,0,2018-05-01
"Mvuma",-19.17,30.31,2018,0,2018-06-01
"Mvuma",-19.17,30.31,2018,0,2018-07-01
"Mvuma",-19.17,30.31,2018,0,2018-08-01
"Mvuma",-19.17,30.31,2018,0,2018-09-01
"Mvuma",-19.17,30.31,2018,60,2018-10-01
"Mvuma",-19.17,30.31,2018,780,2018-11-01
"Mvuma",-19.17,30.31,2018,1850,2018-12-01
"Mvuma",-19.17,30.31,2020,680,2020-01-01
"Mvuma",-19.17,30.31,2020,1580,2020-02-01
"Mvuma",-19.17,30.31,2020,740,2020-03-01
"Mvuma",-19.17,30.31,2020,0,2020-04-01
"Mvuma",-19.17,30.31,2020,80,2020-05-01
"Mvuma",-19.17,30.31,2020,0,2020-06-01
"Mvuma",-19.17,30.31,2020,0,2020-07-01
"Mvuma",-19.17,30.31,2020,0,2020-08-01
"Mvuma",-19.17,30.31,2020,0,2020-09-01
"Mvuma",-19.17,30.31,2020,30,2020-10-01
"Mvuma",-19.17,30.31,2020,450,2020-11-01
"Mvuma",-19.17,30.31,2020,550,2020-12-01
"Mvuma",-19.17,30.31,2019,1040,2019-01-01
"Mvuma",-19.17,30.31,2019,170,2019-02-01
"Mvuma",-19.17,30.31,2019,610,2019-03-01
"Mvuma",-19.17,30.31,2019,170,2019-04-01
"Mvuma",-19.17,30.31,2019,0,2019-05-01
"Mvuma",-19.17,30.31,2019,0,2019-06-01
"Mvuma",-19.17,30.31,2019,0,2019-07-01
"Mvuma",-19.17,30.31,2019,0,2019-08-01
"Mvuma",-19.17,30.31,2019,0,2019-09-01
"Mvuma",-19.17,30.31,2019,500,2019-10-01
"Mvuma",-19.17,30.31,2019,1180,2019-11-01
"Mvuma",-19.17,30.31,2019,2590,2019-12-01
"Mvuma",-19.17,30.31,2021,920,2021-01-01
"Mvuma",-19.17,30.31,2021,1830,2021-02-01
"Mvuma",-19.17,30.31,2021,390,2021-03-01
"Mvuma",-19.17,30.31,2021,170,2021-04-01
"Mvuma",-19.17,30.31,2021,0,2021-05-01
"Mvuma",-19.17,30.31,2021,0,2021-06-01
"Mvuma",-19.17,30.31,2021,0,2021-07-01
"Mvuma",-19.17,30.31,2021,0,2021-08-01
"Mvuma",-19.17,30.31,2021,0,2021-09-01
"Mvuma",-19.17,30.31,2021,0,2021-10-01
"Mvuma",-19.17,30.31,2021,1900,2021-11-01
"Mvuma",-19.17,30.31,2021,950,2021-12-01
"Mvuma",-19.17,30.31,2023,1550,2023-01-01
"Mvuma",-19.17,30.31,2023,380,2023-02-01
"Mvuma",-19.17,30.31,2023,170,2023-03-01
"Mvuma",-19.17,30.31,2023,0,2023-04-01
"Mvuma",-19.17,30.31,2023,0,2023-07-01
"Mvuma",-19.17,30.31,2023,0,2023-08-01
"Mvuma",-19.17,30.31,2023,0,2023-09-01
"Mvuma",-19.17,30.31,2023,370,2023-10-01
"Mvuma",-19.17,30.31,2023,150,2023-11-01
"Mvuma",-19.17,30.31,2023,1390,2023-12-01
"Mvuma",-19.17,30.31,2022,900,2022-01-01
"Mvuma",-19.17,30.31,2022,300,2022-02-01
"Mvuma",-19.17,30.31,2022,260,2022-03-01
"Mvuma",-19.28,30.52,2022,230,2022-04-01
"Mvuma",-19.17,30.31,2022,0,2022-07-01
"Mvuma",-19.17,30.31,2022,0,2022-08-01
"Mvuma",-19.17,30.31,2022,0,2022-09-01
"Mvuma",-19.17,30.31,2022,380,2022-10-01
"Mvuma",-19.17,30.31,2022,460,2022-11-01
"Mvuma",-19.17,30.31,2022,1250,2022-12-01
"Mvuma",-19.17,30.31,2024,2710,2024-01-01
"Mvuma",-19.17,30.31,2024,0,2024-02-01
"Mvuma",-19.17,30.31,2024,0,2024-03-01
"Mvuma",-19.17,30.31,2024,0,2024-04-01
"Mvuma",-19.17,30.31,2024,0,2024-05-01
"Mvuma",-19.17,30.31,2024,0,2024-06-01
"Mvuma",-19.17,30.31,2024,0,2024-07-01
"Mvuma",-19.17,30.31,2024,0,2024-08-01
"Mvuma",-19.17,30.31,2024,0,2024-09-01
"Mvuma",-19.17,30.31,2024,0,2024-10-01
"Mvuma",-19.17,30.31,2024,710,2024-11-01
"Mvuma",-19.17,30.31,2024,1200,2024-12-01
"Mvuma",-19.17,30.31,2016,2700,2016-01-01
"Mvurwi",-17.033,30.85,2017,2639,2017-01-01
"Mvurwi",-17.033,30.85,2017,3908,2017-02-01
"Mvurwi",-17.033,30.85,2017,345,2017-03-01
"Mvurwi",-17.033,30.85,2017,17,2017-04-01
"Mvurwi",-17.033,30.85,2017,90,2017-05-01
"Mvurwi",-17.033,30.85,2017,0,2017-06-01
"Mvurwi",-17.033,30.85,2017,0,2017-07-01
"Mvurwi",-17.033,30.85,2017,0,2017-08-01
"Mvurwi",-17.033,30.85,2017,0,2017-09-01
"Mvurwi",-17.033,30.85,2017,74,2017-10-01
"Mvurwi",-17.033,30.85,2017,438,2017-11-01
"Mvurwi",-17.033,30.85,2017,2136,2017-12-01
"Mvurwi",-17.033,30.85,2018,3632,2018-01-01
"Mvurwi",-17.033,30.85,2018,1123,2018-02-01
"Mvurwi",-17.03,30.85,2018,343,2018-04-01
"Mvurwi",-17.03,30.85,2018,1,2018-05-01
"Mvurwi",-17.03,30.85,2018,0,2018-06-01
"Mvurwi",-17.03,30.85,2018,0,2018-07-01
"Mvurwi",-17.03,30.85,2018,4,2018-08-01
"Mvurwi",-17.03,30.85,2018,0,2018-09-01
"Mvurwi",-17.03,30.85,2018,15,2018-10-01
"Mvurwi",-17.03,30.85,2018,1631,2018-11-01
"Mvurwi",-17.03,30.85,2018,1523,2018-12-01
"Mvurwi",-17.03,30.85,2020,628,2020-01-01
"Mvurwi",-17.03,30.85,2020,2198,2020-02-01
"Mvurwi",-17.03,30.85,2020,1020,2020-03-01
"Mvurwi",-17.03,30.85,2020,44,2020-04-01
"Mvurwi",-17.03,30.85,2020,23,2020-10-01
"Mvurwi",-17.03,30.85,2020,1304,2020-11-01
"Mvurwi",-17.03,30.85,2020,1280,2020-12-01
"Mvurwi",-17.03,30.85,2019,1108,2019-01-01
"Mvurwi",-17.03,30.85,2019,324,2019-02-01
"Mvurwi",-17.03,30.85,2019,434,2019-03-01
"Mvurwi",-17.03,30.85,2019,367,2019-04-01
"Mvurwi",-17.03,30.85,2019,0,2019-10-01
"Mvurwi",-17.03,30.85,2019,494,2019-11-01
"Mvurwi",-17.03,30.85,2019,1877,2019-12-01
"Mvurwi",-17.03,30.85,2021,957,2021-01-01
"Mvurwi",-17.03,30.85,2021,2657,2021-02-01
"Mvurwi",-17.03,30.85,2021,2331,2021-03-01
"Mvurwi",-17.03,30.85,2021,293,2021-04-01
"Mvurwi",-17.03,30.85,2021,199,2021-10-01
"Mvurwi",-17.03,30.85,2021,1800,2021-11-01
"Mvurwi",-17.03,30.85,2021,604,2021-12-01
"Mvurwi",-17.03,30.85,2023,2538,2023-01-01
"Mvurwi",-17.03,30.85,2023,1774,2023-02-01
"Mvurwi",-17.03,30.85,2023,288,2023-03-01
"Mvurwi",-17.03,30.85,2023,85,2023-04-01
"Mvurwi",-17.03,30.85,2023,477,2023-10-01
"Mvurwi",-17.03,30.85,2023,40,2023-11-01
"Mvurwi",-17.03,30.85,2023,1277,2023-12-01
"Mvurwi",-17.03,30.85,2022,1165,2022-01-01
"Mvurwi",-17.03,30.85,2022,843,2022-02-01
"Mvurwi",-17.03,30.85,2022,100,2022-03-01
"Mvurwi",-17.03,30.85,2022,235,2022-04-01
"Mvurwi",-17.03,30.85,2022,200,2022-10-01
"Mvurwi",-17.03,30.85,2022,965,2022-11-01
"Mvurwi",-17.03,30.85,2022,2538,2022-12-01
"Mvurwi",-17.03,30.85,2024,2130,2024-01-01
"Mvurwi",-17.03,30.85,2024,1540,2024-02-01
"Mvurwi",-17.03,30.85,2024,686,2024-03-01
"Mvurwi",-17.03,30.85,2024,101,2024-04-01
"Nkai",-18.58,28.53,2017,1400,2017-01-01
"Nkai",-18.58,28.53,2017,1120,2017-02-01
"Nkai",-18.58,28.53,2017,320,2017-03-01
"Nkai",-18.58,28.53,2017,250,2017-04-01
"Nkai",-18.58,28.53,2017,0,2017-05-01
"Nkai",-18.58,28.53,2017,0,2017-06-01
"Nkai",-18.58,28.53,2017,0,2017-07-01
"Nkai",-18.58,28.53,2017,0,2017-08-01
"Nkai",-18.58,28.53,2017,0,2017-09-01
"Nkai",-18.58,28.53,2017,400,2017-10-01
"Nkai",-18.58,28.53,2017,700,2017-11-01
"Nkai",-18.58,28.53,2017,1220,2017-12-01
"Nkai",-18.58,28.53,2018,2650,2018-01-01
"Nkai",-18.58,28.53,2018,1870,2018-02-01
"Nkai",-18.58,28.53,2018,400,2018-03-01
"Nkai",-18.58,28.53,2018,1380,2018-04-01
"Nkai",-18.58,28.53,2018,0,2018-05-01
"Nkai",-18.58,28.53,2018,0,2018-06-01
"Nkai",-18.58,28.53,2018,0,2018-07-01
"Nkai",-18.58,28.53,2018,0,2018-08-01
"Nkai",-18.58,28.53,2018,0,2018-09-01
"Nkai",-18.58,28.53,2018,150,2018-10-01
"Nkai",-18.58,28.53,2018,270,2018-11-01
"Nkai",-18.58,28.53,2018,410,2018-12-01
"Nkai",-18.58,28.53,2020,1010,2020-01-01
"Nkai",-18.58,28.53,2020,1030,2020-02-01
"Nkai",-18.58,28.53,2020,1260,2020-03-01
"Nkai",-18.58,28.53,2020,0,2020-04-01
"Nkai",-18.58,28.53,2020,0,2020-05-01
"Nkai",-18.58,28.53,2020,0,2020-06-01
"Nkai",-18.58,28.53,2020,0,2020-07-01
"Nkai",-18.58,28.53,2020,0,2020-08-01
"Nkai",-18.58,28.53,2020,0,2020-09-01
"Nkai",-18.58,28.53,2020,340,2020-10-01
"Nkai",-18.58,28.53,2020,500,2020-11-01
"Nkai",-18.58,28.53,2020,700,2020-12-01
"Nkai",-18.58,28.53,2019,590,2019-01-01
"Nkai",-18.58,28.53,2019,200,2019-02-01
"Nkai",-18.58,28.53,2019,930,2019-03-01
"Nkai",-18.58,28.53,2019,280,2019-04-01
"Nkai",-18.58,28.53,2019,0,2019-05-01
"Nkai",-18.58,28.53,2019,0,2019-06-01
"Nkai",-18.58,28.53,2019,0,2019-07-01
"Nkai",-18.58,28.53,2019,0,2019-08-01
"Nkai",-18.58,28.53,2019,40,2019-09-01
"Nkai",-18.58,28.53,2019,370,2019-10-01
"Nkai",-18.58,28.53,2019,1530,2019-11-01
"Nkai",-18.58,28.53,2019,1280,2019-12-01
"Nkai",-18.58,28.53,2021,1440,2021-01-01
"Nkai",-18.58,28.53,2021,2730,2021-02-01
"Nkai",-18.58,28.53,2021,670,2021-03-01
"Nkai",-18.58,28.53,2021,130,2021-04-01
"Nkai",-18.58,28.53,2021,20,2021-05-01
"Nkai",-18.58,28.53,2021,0,2021-06-01
"Nkai",-18.58,28.53,2021,380,2021-07-01
"Nkai",-18.58,28.53,2021,0,2021-08-01
"Nkai",-18.58,28.53,2021,90,2021-09-01
"Nkai",-18.58,28.53,2021,80,2021-10-01
"Nkai",-18.58,28.53,2021,2060,2021-11-01
"Nkai",-18.58,28.53,2021,1090,2021-12-01
"Nkai",-18.58,28.53,2023,1450,2023-01-01
"Nkai",-18.58,28.53,2023,1460,2023-02-01
"Nkai",-18.58,28.53,2023,0,2023-03-01
"Nkai",-18.58,28.53,2023,80,2023-04-01
"Nkai",-18.58,28.53,2023,0,2023-05-01
"Nkai",-18.58,28.53,2023,0,2023-06-01
"Nkai",-18.58,28.53,2023,0,2023-07-01
"Nkai",-18.58,28.53,2023,0,2023-08-01
"Nkai",-18.58,28.53,2023,0,2023-09-01
"Nkai",-18.58,28.53,2023,420,2023-10-01
"Nkai",-18.58,28.53,2023,210,2023-11-01
"Nkai",-18.58,28.53,2023,1810,2023-12-01
"Nkai",-18.58,28.53,2022,1470,2022-01-01
"Nkai",-18.58,28.53,2022,270,2022-02-01
"Nkai",-18.58,28.53,2022,490,2022-03-01
"Nkai",-18.58,28.53,2022,120,2022-04-01
"Nkai",-18.58,28.53,2022,0,2022-05-01
"Nkai",-18.58,28.53,2022,0,2022-06-01
"Nkai",-18.58,28.53,2022,0,2022-07-01
"Nkai",-18.58,28.53,2022,0,2022-08-01
"Nkai",-18.58,28.53,2022,0,2022-09-01
"Nkai",-18.58,28.53,2022,200,2022-10-01
"Nkai",-18.58,28.53,2022,510,2022-11-01
"Nkai",-18.58,28.53,2022,5260,2022-12-01
"Nkai",-18.58,28.53,2024,2520,2024-01-01
"Nkai",-18.58,28.53,2024,0,2024-02-01
"Nkai",-18.58,28.53,2024,0,2024-03-01
"Nkai",-18.58,28.53,2024,0,2024-04-01
"Nkai",-18.58,28.53,2024,0,2024-05-01
"Nkai",-18.58,28.53,2024,0,2024-06-01
