Year,country,station,yield,avg_temp,anthesis_rainfall,tassling_avg_rainfall,precipitation
2015,Zimbabwe,Chipinge,7.2439,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2498,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2601,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2695,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2712,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2756,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2773,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2857,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2958,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.2976,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3023,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3138,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3244,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3272,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.328,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3548,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3558,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3592,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3776,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3781,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3803,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3944,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3949,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.3971,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.407,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4154,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4368,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4446,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4661,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4667,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4685,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4697,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4724,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4767,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4869,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4887,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4893,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4938,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.4998,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5015,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5136,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.514,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5173,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5191,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5212,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5255,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5667,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5692,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5743,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5878,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.5994,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6228,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6247,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6295,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6376,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6454,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6522,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6645,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6783,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.6841,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7011,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7132,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7139,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7796,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7829,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.783,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7844,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.7967,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8126,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8173,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8227,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8234,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8244,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8337,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8353,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8356,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8366,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8532,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8544,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8615,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8651,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.8677,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.868,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.886,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.914,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9163,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9261,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9285,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9292,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9405,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9542,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.957,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9596,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9606,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9682,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9686,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9757,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9767,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9802,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9937,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9945,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.995,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,7.9967,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0225,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0308,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.034,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0351,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0523,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0581,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0647,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0754,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0843,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0864,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0895,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.0976,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1023,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1088,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1111,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1182,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1231,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1315,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1358,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.141,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1589,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1606,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1636,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1654,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1696,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1715,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1755,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.181,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.185,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1862,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.192,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.1955,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2109,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2146,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2149,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2187,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2296,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2565,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2581,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2676,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.274,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2914,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.2943,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.3211,19.4169266770671,0,964.5,666.2916666666666
2015,Zimbabwe,Chipinge,8.3532,19.4169266770671,0,964.5,666.2916666666666
