country,station,yield
Zimbabwe,Harare,8.34130823529412
Zimbabwe,Norton,8.31453221288515
Zimbabwe,Harare,8.31300840336135
Zimbabwe,Norton,8.31193277310924
Zimbabwe,Harare,8.30359663865546
Zimbabwe,Norton,8.30243137254902
Zimbabwe,Norton,8.29499159663866
Zimbabwe,Harare,8.28535574229692
Zimbabwe,Norton,8.25788235294118
Zimbabwe,Norton,8.25591036414566
Zimbabwe,Harare,8.20921008403361
Zimbabwe,Harare,8.2080268907563
Zimbabwe,Harare,8.1955137254902
Zimbabwe,Harare,8.18226554621849
Zimbabwe,Mvurwi,8.18070588235294
Zimbabwe,Harare,8.17192156862745
Zimbabwe,Harare,8.16
Zimbabwe,Harare,8.15912156862745
Zimbabwe,Harare,8.15740952380952
Zimbabwe,Harare,8.13936582633053
Zimbabwe,Harare,8.13197983193277
Zimbabwe,Harare,8.13000784313726
Zimbabwe,Harare,8.12078431372549
Zimbabwe,Harare,8.10358319327731
Zimbabwe,Harare,8.07238095238095
Zimbabwe,Harare,8.07047170868347
Zimbabwe,Harare,8.06192044817927
Zimbabwe,Harare,8.04835316526611
Zimbabwe,Harare,8.03614117647059
Zimbabwe,Norton,8.02635294117647
Zimbabwe,Harare,8.01559663865546
Zimbabwe,Harare,8.01527394957983
Zimbabwe,Harare,7.99623529411765
Zimbabwe,Harare,7.99390476190476
Zimbabwe,Harare,7.9914487394958
Zimbabwe,Harare,7.98471708683473
Zimbabwe,Harare,7.9829781512605
Zimbabwe,Harare,7.97719663865546
Zimbabwe,Harare,7.96683473389356
Zimbabwe,Norton,7.96217366946779
Zimbabwe,Norton,7.96109803921569
Zimbabwe,Harare,7.96072156862745
Zimbabwe,Harare,7.96020168067227
Zimbabwe,Harare,7.90516526610644
Zimbabwe,Norton,7.89566386554622
Zimbabwe,Harare,7.89440896358543
Zimbabwe,Harare,7.87036862745098
Zimbabwe,Harare,7.83334901960784
Zimbabwe,Norton,7.83103641456583
Zimbabwe,Harare,7.82832941176471
Zimbabwe,Harare,7.79552268907563
Zimbabwe,Harare,7.78465882352941
Zimbabwe,Norton,7.78245378151261
Zimbabwe,Norton,7.72
Zimbabwe,Norton,7.69613445378151
Zimbabwe,Norton,7.67282913165266
Zimbabwe,Norton,7.65490196078431
Zimbabwe,Harare,7.63293042016807
Zimbabwe,Harare,7.61180504201681
Zimbabwe,Norton,7.57064425770308
Zimbabwe,Norton,7.55943977591036
Zimbabwe,Norton,7.52089635854342
Zimbabwe,Norton,7.50180392156863
Zimbabwe,Norton,7.48423529411765
Zimbabwe,Norton,7.46917647058823
Zimbabwe,Harare,7.45310476190476
Zimbabwe,Harare,7.44741288515406
Zimbabwe,Harare,7.42274509803922
Zimbabwe,Harare,7.39513725490196
Zimbabwe,Norton,7.38312605042017
Zimbabwe,Norton,7.37308683473389
Zimbabwe,Norton,7.3524705882353
Zimbabwe,Harare,7.33095798319328
Zimbabwe,Norton,7.32324929971989
Zimbabwe,Norton,7.30568067226891
Zimbabwe,Norton,7.29411764705882
Zimbabwe,Norton,7.27744537815126
Zimbabwe,Norton,7.2558431372549
Zimbabwe,Norton,7.23217927170868
Zimbabwe,Harare,7.22145882352941
Zimbabwe,Harare,7.19155630252101
Zimbabwe,Norton,7.18825770308123
Zimbabwe,Norton,7.17875630252101
Zimbabwe,Norton,7.17848739495798
Zimbabwe,Norton,7.10023529411765
Zimbabwe,Norton,7.01042016806723
Zimbabwe,Norton,7.00127731092437
Zimbabwe,Harare,6.99858823529412
Zimbabwe,Norton,6.98621848739496
Zimbabwe,Harare,6.9216
Zimbabwe,Harare,6.88489411764706
Zimbabwe,Norton,6.88439215686275
Zimbabwe,Norton,6.81519327731093
Zimbabwe,Norton,6.78364145658263
Zimbabwe,Harare,6.73337366946779
Zimbabwe,Norton,6.71264985994398
Zimbabwe,Norton,6.68862745098039
Zimbabwe,Harare,6.67
Zimbabwe,Norton,6.6603025210084
Zimbabwe,Norton,6.65196638655462
Zimbabwe,Harare,6.64527058823529
Zimbabwe,Harare,6.64130868347339
Zimbabwe,Mvurwi,6.57398319327731
Zimbabwe,Chisumbanje,6.53911484593838
Zimbabwe,Norton,6.51939495798319
Zimbabwe,Chisumbanje,6.50618621848739
Zimbabwe,Chisumbanje,6.40602352941176
Zimbabwe,Harare,6.3246700280112
Zimbabwe,Mvurwi,6.29837086834734
Zimbabwe,Harare,6.29353949579832
Zimbabwe,Chisumbanje,6.10359574229692
Zimbabwe,Mvurwi,5.89359327731092
Zimbabwe,Chisumbanje,5.88891428571428
Zimbabwe,Harare,5.87130980392157
Zimbabwe,Mvurwi,5.86666666666667
Zimbabwe,Chisumbanje,5.74036616246499
Zimbabwe,Chisumbanje,5.73829378151261
Zimbabwe,Chisumbanje,5.66290285714286
Zimbabwe,Chisumbanje,5.62530957983193
Zimbabwe,Chisumbanje,5.53816918767507
Zimbabwe,Mvurwi,5.4972324929972
Zimbabwe,Mvurwi,5.42745098039216
Zimbabwe,Mvurwi,5.40090084033613
Zimbabwe,Chisumbanje,5.33502565826331
Zimbabwe,Mvurwi,5.33281344537815
Zimbabwe,Mvurwi,5.31128291316527
Zimbabwe,Chisumbanje,5.3045243697479
Zimbabwe,Chisumbanje,5.29116862745098
Zimbabwe,Mvurwi,5.27727507002801
Zimbabwe,Chisumbanje,5.21436862745098
Zimbabwe,Chisumbanje,5.20230722689076
Zimbabwe,Mvurwi,5.17682913165266
Zimbabwe,Mvurwi,5.13223529411765
Zimbabwe,Mvurwi,5.10908235294118
Zimbabwe,Chisumbanje,5.07
Zimbabwe,Chisumbanje,5.06949557422969
Zimbabwe,Chisumbanje,5.04206521008403
Zimbabwe,Mvurwi,5.04147899159664
Zimbabwe,Chisumbanje,4.99045109243697
Zimbabwe,Chisumbanje,4.9838431372549
Zimbabwe,Mvurwi,4.9738487394958
Zimbabwe,Chisumbanje,4.97130487394958
Zimbabwe,Chisumbanje,4.96886677871148
Zimbabwe,Chisumbanje,4.96311932773109
Zimbabwe,Chisumbanje,4.95873075630252
Zimbabwe,Chisumbanje,4.91915831932773
Zimbabwe,Chisumbanje,4.91180817927171
Zimbabwe,Chisumbanje,4.86781490196078
Zimbabwe,Mvurwi,4.81853669467787
Zimbabwe,Chisumbanje,4.79247417366947
Zimbabwe,Chisumbanje,4.76230095238095
Zimbabwe,Mvurwi,4.75186554621849
Zimbabwe,Mvurwi,4.74964257703081
Zimbabwe,Mvurwi,4.70050420168067
Zimbabwe,Chisumbanje,4.67688336134454
Zimbabwe,Chisumbanje,4.63717109243697
Zimbabwe,Chisumbanje,4.62194016806723
Zimbabwe,Mvurwi,4.60676302521008
Zimbabwe,Mvurwi,4.6036974789916
Zimbabwe,Harare,4.58097478991597
Zimbabwe,Chisumbanje,4.54501826330532
Zimbabwe,Chisumbanje,4.52781176470588
Zimbabwe,Chisumbanje,4.50968022408964
Zimbabwe,Chisumbanje,4.50727081232493
Zimbabwe,Mvurwi,4.48408739495798
Zimbabwe,Mvurwi,4.47634285714286
Zimbabwe,Mvurwi,4.46843697478992
Zimbabwe,Chisumbanje,4.44981781512605
Zimbabwe,Chisumbanje,4.44915092436975
Zimbabwe,Chisumbanje,4.44161075630252
Zimbabwe,Chisumbanje,4.43546890756302
Zimbabwe,Mvurwi,4.42478431372549
Zimbabwe,Mvurwi,4.41949579831933
Zimbabwe,Chisumbanje,4.40320358543417
Zimbabwe,Chisumbanje,4.39608291316527
Zimbabwe,Mvurwi,4.39115294117647
Zimbabwe,Chisumbanje,4.37007058823529
Zimbabwe,Mvurwi,4.36834957983193
Zimbabwe,Chisumbanje,4.36619831932773
Zimbabwe,Chisumbanje,4.36488605042017
Zimbabwe,Chisumbanje,4.36267025210084
Zimbabwe,Chisumbanje,4.36114285714286
Zimbabwe,Mvurwi,4.36047058823529
Zimbabwe,Chisumbanje,4.34034016806723
Zimbabwe,Chisumbanje,4.33573647058824
Zimbabwe,Chisumbanje,4.32355675070028
Zimbabwe,Mvurwi,4.30915406162465
Zimbabwe,Chisumbanje,4.30802106442577
Zimbabwe,Mvurwi,4.30490532212885
Zimbabwe,Chisumbanje,4.30344605042017
Zimbabwe,Chisumbanje,4.29802487394958
Zimbabwe,Chisumbanje,4.29208739495798
Zimbabwe,Mvurwi,4.28236549019608
Zimbabwe,Chisumbanje,4.28053512605042
Zimbabwe,Chisumbanje,4.25142857142857
Zimbabwe,Chisumbanje,4.24681232492997
Zimbabwe,Chisumbanje,4.24533333333333
Zimbabwe,Chisumbanje,4.22570666666667
Zimbabwe,Chisumbanje,4.20968515406163
Zimbabwe,Chisumbanje,4.20288358543417
Zimbabwe,Chisumbanje,4.19845736694678
Zimbabwe,Chisumbanje,4.17534028011204
Zimbabwe,Chisumbanje,4.17404773109244
Zimbabwe,Mvurwi,4.16908907563025
Zimbabwe,Mvurwi,4.15381512605042
Zimbabwe,Mvurwi,4.14687731092437
Zimbabwe,Chisumbanje,4.1360618487395
Zimbabwe,Chisumbanje,4.12343215686275
Zimbabwe,Chisumbanje,4.11041344537815
Zimbabwe,Chisumbanje,4.10915137254902
Zimbabwe,Mvurwi,4.10578823529412
Zimbabwe,Mvurwi,4.10499047619048
Zimbabwe,Chisumbanje,4.10476638655462
Zimbabwe,Mvurwi,4.09439551820728
Zimbabwe,Chisumbanje,4.06705837535014
Zimbabwe,Chisumbanje,4.06588235294118
Zimbabwe,Mvurwi,4.05197983193277
Zimbabwe,Mvurwi,4.04881568627451
Zimbabwe,Mvurwi,4.04732773109244
Zimbabwe,Chisumbanje,4.04533781512605
Zimbabwe,Chisumbanje,4.04335865546218
Zimbabwe,Chisumbanje,4.04178823529412
Zimbabwe,Chisumbanje,4.0353774789916
Zimbabwe,Mvurwi,4.01941512605042
Zimbabwe,Mvurwi,4.00238431372549
Zimbabwe,Chisumbanje,3.99769456582633
Zimbabwe,Mvurwi,3.97916862745098
Zimbabwe,Chisumbanje,3.96671282913165
Zimbabwe,Chisumbanje,3.95894677871148
Zimbabwe,Chisumbanje,3.95431798319328
Zimbabwe,Chisumbanje,3.94942745098039
Zimbabwe,Chisumbanje,3.94906890756303
Zimbabwe,Chisumbanje,3.94073277310924
Zimbabwe,Chisumbanje,3.9161331092437
Zimbabwe,Mvurwi,3.91459495798319
Zimbabwe,Mvurwi,3.91228235294118
Zimbabwe,Chisumbanje,3.90274509803922
Zimbabwe,Mvurwi,3.88688851540616
Zimbabwe,Chisumbanje,3.87899159663866
Zimbabwe,Chisumbanje,3.87352380952381
Zimbabwe,Chisumbanje,3.87151058823529
Zimbabwe,Mvurwi,3.85755966386555
Zimbabwe,Chisumbanje,3.8456918767507
Zimbabwe,Chisumbanje,3.83548235294118
Zimbabwe,Mvurwi,3.82137366946779
Zimbabwe,Mvurwi,3.8187025210084
Zimbabwe,Chisumbanje,3.81516369747899
Zimbabwe,Chisumbanje,3.81370980392157
Zimbabwe,Mvurwi,3.80127731092437
Zimbabwe,Chisumbanje,3.79933042016807
Zimbabwe,Mvurwi,3.79921568627451
Zimbabwe,Chisumbanje,3.78660571428571
Zimbabwe,Mvurwi,3.78603921568627
Zimbabwe,Chisumbanje,3.7817062184874
Zimbabwe,Mvurwi,3.78056246498599
Zimbabwe,Mvurwi,3.77255798319328
Zimbabwe,Mvurwi,3.76077983193277
Zimbabwe,Mvurwi,3.76040336134454
Zimbabwe,Mvurwi,3.75446946778712
Zimbabwe,Chisumbanje,3.74518319327731
Zimbabwe,Harare,3.72906666666667
Zimbabwe,Chisumbanje,3.72545434173669
Zimbabwe,Chisumbanje,3.72297142857143
Zimbabwe,Chisumbanje,3.71163428571429
Zimbabwe,Chisumbanje,3.70048
Zimbabwe,Mvurwi,3.69675294117647
Zimbabwe,Mvurwi,3.6924593837535
Zimbabwe,Chisumbanje,3.68918050420168
Zimbabwe,Chisumbanje,3.68897254901961
Zimbabwe,Chisumbanje,3.67615282913165
Zimbabwe,Mvurwi,3.67363585434174
Zimbabwe,Mvurwi,3.67164593837535
Zimbabwe,Chisumbanje,3.66754778711485
Zimbabwe,Chisumbanje,3.66531764705882
Zimbabwe,Chisumbanje,3.65653333333333
Zimbabwe,Chisumbanje,3.65120537815126
Zimbabwe,Harare,3.64122352941176
Zimbabwe,Chisumbanje,3.63706442577031
Zimbabwe,Harare,3.63505658263305
Zimbabwe,Mvurwi,3.63218823529412
Zimbabwe,Harare,3.62330532212885
Zimbabwe,Chisumbanje,3.62117378151261
Zimbabwe,Chisumbanje,3.61121344537815
Zimbabwe,Chisumbanje,3.60581378151261
Zimbabwe,Chisumbanje,3.60159731092437
Zimbabwe,Chisumbanje,3.59346554621849
Zimbabwe,Chisumbanje,3.59303529411765
Zimbabwe,Mvurwi,3.5904
Zimbabwe,Chisumbanje,3.59028347338936
Zimbabwe,Mvurwi,3.55563921568627
Zimbabwe,Mvurwi,3.5523137254902
Zimbabwe,Chisumbanje,3.54377142857143
Zimbabwe,Mvurwi,3.53925378151261
Zimbabwe,Mvurwi,3.536
Zimbabwe,Chisumbanje,3.53449232492997
Zimbabwe,Chisumbanje,3.53300078431372
Zimbabwe,Mvurwi,3.53192156862745
Zimbabwe,Mvurwi,3.52376470588235
Zimbabwe,Chisumbanje,3.52159910364146
Zimbabwe,Chisumbanje,3.52103081232493
Zimbabwe,Chisumbanje,3.51779854341737
Zimbabwe,Chisumbanje,3.51101490196078
Zimbabwe,Harare,3.51021176470588
Zimbabwe,Mvurwi,3.50949467787115
Zimbabwe,Harare,3.50458263305322
Zimbabwe,Harare,3.49042016806723
Zimbabwe,Chisumbanje,3.48809142857143
Zimbabwe,Harare,3.48204817927171
Zimbabwe,Mvurwi,3.47622184873949
Zimbabwe,Harare,3.47294117647059
Zimbabwe,Chisumbanje,3.46899719887955
Zimbabwe,Chisumbanje,3.45849546218487
Zimbabwe,Chisumbanje,3.45767798319328
Zimbabwe,Chisumbanje,3.45022745098039
Zimbabwe,Chisumbanje,3.44786823529412
Zimbabwe,Chisumbanje,3.44764952380952
Zimbabwe,Chisumbanje,3.44064
Zimbabwe,Chisumbanje,3.43932952380952
Zimbabwe,Chisumbanje,3.43742745098039
Zimbabwe,Chisumbanje,3.43499294117647
Zimbabwe,Chisumbanje,3.42775036414566
Zimbabwe,Chisumbanje,3.41785098039216
Zimbabwe,Chisumbanje,3.4104649859944
Zimbabwe,Chisumbanje,3.40530196078431
Zimbabwe,Chisumbanje,3.38610196078431
Zimbabwe,Chisumbanje,3.38447058823529
Zimbabwe,Harare,3.37669019607843
Zimbabwe,Chisumbanje,3.37604840336135
Zimbabwe,Mvurwi,3.37271036414566
Zimbabwe,Chisumbanje,3.36974521008403
Zimbabwe,Chisumbanje,3.3684150140056
Zimbabwe,Chisumbanje,3.34903753501401
Zimbabwe,Chisumbanje,3.34175014005602
Zimbabwe,Chisumbanje,3.3351619047619
Zimbabwe,Harare,3.33353949579832
Zimbabwe,Chisumbanje,3.33227383753501
Zimbabwe,Chisumbanje,3.33033411764706
Zimbabwe,Mvurwi,3.32244257703081
Zimbabwe,Mvurwi,3.3223350140056
Zimbabwe,Chisumbanje,3.31755921568627
Zimbabwe,Chisumbanje,3.31406521008403
Zimbabwe,Chisumbanje,3.31358655462185
Zimbabwe,Chisumbanje,3.30931630252101
Zimbabwe,Harare,3.30268683473389
Zimbabwe,Chisumbanje,3.29728
Zimbabwe,Mvurwi,3.29543529411765
Zimbabwe,Chisumbanje,3.29301333333333
Zimbabwe,Mvurwi,3.28771764705882
Zimbabwe,Chisumbanje,3.2871081232493
Zimbabwe,Mvurwi,3.28352268907563
Zimbabwe,Mvurwi,3.28
Zimbabwe,Chisumbanje,3.27664403361345
Zimbabwe,Mvurwi,3.2619025210084
Zimbabwe,Mvurwi,3.25622857142857
Zimbabwe,Harare,3.25595070028011
Zimbabwe,Harare,3.23592605042017
Zimbabwe,Harare,3.2334700280112
Zimbabwe,Chisumbanje,3.22328739495798
Zimbabwe,Chisumbanje,3.22203966386555
Zimbabwe,Mvurwi,3.22172773109244
Zimbabwe,Chisumbanje,3.22138352941176
Zimbabwe,Mvurwi,3.22070588235294
Zimbabwe,Mvurwi,3.21894005602241
Zimbabwe,Harare,3.21848291316527
Zimbabwe,Chisumbanje,3.21269243697479
Zimbabwe,Chisumbanje,3.20389019607843
Zimbabwe,Harare,3.20098599439776
Zimbabwe,Chisumbanje,3.19510588235294
Zimbabwe,Chisumbanje,3.18959327731092
Zimbabwe,Chisumbanje,3.18230588235294
Zimbabwe,Chisumbanje,3.1815081232493
Zimbabwe,Chisumbanje,3.16762352941176
Zimbabwe,Chisumbanje,3.16138666666667
Zimbabwe,Chisumbanje,3.15486655462185
Zimbabwe,Chisumbanje,3.15196952380952
Zimbabwe,Chisumbanje,3.14072022408964
Zimbabwe,Harare,3.13072941176471
Zimbabwe,Chisumbanje,3.12534050420168
Zimbabwe,Harare,3.12291316526611
Zimbabwe,Mvurwi,3.11868235294118
Zimbabwe,Chisumbanje,3.11717647058824
Zimbabwe,Chisumbanje,3.11359103641457
Zimbabwe,Harare,3.1121568627451
Zimbabwe,Chisumbanje,3.11143977591036
Zimbabwe,Chisumbanje,3.10785792717087
Zimbabwe,Mvurwi,3.10659943977591
Zimbabwe,Chisumbanje,3.10444459383753
Zimbabwe,Harare,3.09781512605042
Zimbabwe,Harare,3.09659607843137
Zimbabwe,Harare,3.09523361344538
Zimbabwe,Chisumbanje,3.09073389355742
Zimbabwe,Chisumbanje,3.0888443697479
Zimbabwe,Mvurwi,3.08649411764706
Zimbabwe,Harare,3.08458487394958
Zimbabwe,Chisumbanje,3.08455260504202
Zimbabwe,Chisumbanje,3.07663596638655
Zimbabwe,Chisumbanje,3.07465680672269
Zimbabwe,Mvurwi,3.07458151260504
Zimbabwe,Harare,3.07393613445378
Zimbabwe,Harare,3.07038655462185
Zimbabwe,Harare,3.06913165266106
Zimbabwe,Chisumbanje,3.06045490196078
Zimbabwe,Chisumbanje,3.06010352941176
Zimbabwe,Harare,3.0499137254902
Zimbabwe,Harare,3.04313725490196
Zimbabwe,Chisumbanje,3.04309243697479
Zimbabwe,Chisumbanje,3.02713904761905
Zimbabwe,Chisumbanje,3.01758745098039
Zimbabwe,Mvurwi,3.00835854341737
Zimbabwe,Harare,2.99631148459384
Zimbabwe,Chisumbanje,2.99214521008403
Zimbabwe,Chisumbanje,2.9814337254902
Zimbabwe,Mvurwi,2.97210980392157
Zimbabwe,Chisumbanje,2.9714249859944
Zimbabwe,Chisumbanje,2.96443697478992
Zimbabwe,Chisumbanje,2.96063641456583
Zimbabwe,Harare,2.96013445378151
Zimbabwe,Chisumbanje,2.95841344537815
Zimbabwe,Harare,2.95314285714286
Zimbabwe,Mvurwi,2.94980840336134
Zimbabwe,Harare,2.94674285714286
Zimbabwe,Chisumbanje,2.93722352941177
Zimbabwe,Harare,2.93421176470588
Zimbabwe,Chisumbanje,2.93351619047619
Zimbabwe,Harare,2.90986666666667
Zimbabwe,Chisumbanje,2.90497613445378
Zimbabwe,Harare,2.89946890756303
Zimbabwe,Harare,2.89430588235294
Zimbabwe,Mvurwi,2.89310476190476
Zimbabwe,Chisumbanje,2.8910162464986
Zimbabwe,Chisumbanje,2.88703641456583
Zimbabwe,Mvurwi,2.88536918767507
Zimbabwe,Chisumbanje,2.87443361344538
Zimbabwe,Chisumbanje,2.86437467787115
Zimbabwe,Chisumbanje,2.86009008403361
Zimbabwe,Chisumbanje,2.85615327731092
Zimbabwe,Mvurwi,2.85111932773109
Zimbabwe,Harare,2.84762352941176
Zimbabwe,Chisumbanje,2.84446117647059
Zimbabwe,Chisumbanje,2.83450442577031
Zimbabwe,Harare,2.83321008403361
Zimbabwe,Harare,2.80463417366947
Zimbabwe,Harare,2.80094117647059
Zimbabwe,Chisumbanje,2.8004625210084
Zimbabwe,Chisumbanje,2.7982162464986
Zimbabwe,Chisumbanje,2.79416470588235
Zimbabwe,Chisumbanje,2.78705120448179
Zimbabwe,Mvurwi,2.78217142857143
Zimbabwe,Chisumbanje,2.78130733893557
Zimbabwe,Chisumbanje,2.77428705882353
Zimbabwe,Harare,2.7730106442577
Zimbabwe,Harare,2.76955070028011
Zimbabwe,Harare,2.76393949579832
Zimbabwe,Chisumbanje,2.7637781512605
Zimbabwe,Mvurwi,2.75705546218487
Zimbabwe,Harare,2.75137254901961
Zimbabwe,Mvurwi,2.75132773109244
Zimbabwe,Chisumbanje,2.75072358543417
Zimbabwe,Harare,2.74748235294118
Zimbabwe,Chisumbanje,2.73839327731092
Zimbabwe,Chisumbanje,2.736
Zimbabwe,Harare,2.7292324929972
Zimbabwe,Chisumbanje,2.72067764705882
Zimbabwe,Chisumbanje,2.71631058823529
Zimbabwe,Mvurwi,2.70910028011204
Zimbabwe,Chisumbanje,2.6997781512605
Zimbabwe,Chisumbanje,2.69396078431373
Zimbabwe,Chisumbanje,2.69291204481793
Zimbabwe,Mvurwi,2.68821512605042
Zimbabwe,Mvurwi,2.68735462184874
Zimbabwe,Chisumbanje,2.67799663865546
Zimbabwe,Harare,2.66971428571429
Zimbabwe,Chisumbanje,2.66627406162465
Zimbabwe,Chisumbanje,2.65672067226891
Zimbabwe,Chisumbanje,2.65569523809524
Zimbabwe,Harare,2.65401008403361
Zimbabwe,Chisumbanje,2.64219428571429
Zimbabwe,Mvurwi,2.6314756302521
Zimbabwe,Harare,2.62977254901961
Zimbabwe,Harare,2.62625882352941
Zimbabwe,Chisumbanje,2.62415058823529
Zimbabwe,Harare,2.61362016806723
Zimbabwe,Chisumbanje,2.61152448179272
Zimbabwe,Chisumbanje,2.61092571428571
Zimbabwe,Chisumbanje,2.608
Zimbabwe,Harare,2.60517647058824
Zimbabwe,Harare,2.59796974789916
Zimbabwe,Chisumbanje,2.59707697478992
Zimbabwe,Harare,2.59614117647059
Zimbabwe,Chisumbanje,2.59608380952381
Zimbabwe,Chisumbanje,2.59529142857143
Zimbabwe,Chisumbanje,2.59291070028011
Zimbabwe,Harare,2.59011764705882
Zimbabwe,Mvurwi,2.58966946778711
Zimbabwe,Harare,2.58309019607843
Zimbabwe,Chisumbanje,2.57020952380952
Zimbabwe,Chisumbanje,2.56664201680672
Zimbabwe,Chisumbanje,2.54751193277311
Zimbabwe,Harare,2.54608851540616
Zimbabwe,Chisumbanje,2.53072134453781
Zimbabwe,Mvurwi,2.51988795518207
Zimbabwe,Chisumbanje,2.5023462184874
Zimbabwe,Chisumbanje,2.50005154061625
Zimbabwe,Chisumbanje,2.47163338935574
Zimbabwe,Chisumbanje,2.47021714285714
Zimbabwe,Mvurwi,2.46993389355742
Zimbabwe,Mvurwi,2.46764817927171
Zimbabwe,Mvurwi,2.4533512605042
Zimbabwe,Mvurwi,2.44087394957983
Zimbabwe,Mvurwi,2.44022857142857
Zimbabwe,Mvurwi,2.43952941176471
Zimbabwe,Mvurwi,2.43710924369748
Zimbabwe,Mvurwi,2.40968067226891
Zimbabwe,Mvurwi,2.4046431372549
Zimbabwe,Mvurwi,2.35280672268908
Zimbabwe,Mvurwi,2.31671932773109
Zimbabwe,Mvurwi,2.29718767507003
Zimbabwe,Mvurwi,2.20974789915966
Zimbabwe,Mvurwi,2.19186554621849
Zimbabwe,Mvurwi,2.17751484593838
Zimbabwe,Kwekwe,1.70113613445378
Zimbabwe,Kwekwe,1.5310700280112
Zimbabwe,Kwekwe,1.43601120448179
Zimbabwe,Kwekwe,1.41667675070028
Zimbabwe,Kwekwe,1.39989691876751
Zimbabwe,Kwekwe,1.31714509803922
Zimbabwe,Kwekwe,1.27067787114846
Zimbabwe,Kwekwe,1.17007058823529
Zimbabwe,Kwekwe,1.13368739495798
Zimbabwe,Kwekwe,1.11698823529412
Zimbabwe,Kwekwe,1.08739047619048
Zimbabwe,Kwekwe,1.07620392156863
Zimbabwe,Kwekwe,1.07532549019608
Zimbabwe,Kwekwe,1.06842352941176
Zimbabwe,Kwekwe,1.06620056022409
Zimbabwe,Kwekwe,1.06150364145658
Zimbabwe,Kwekwe,1.04357647058824
Zimbabwe,Kwekwe,1.04058263305322
Zimbabwe,Kwekwe,1.01082352941176
Zimbabwe,Kwekwe,1.00700504201681
Zimbabwe,Kwekwe,0.979388235294118
Zimbabwe,Kwekwe,0.9632
Zimbabwe,Kwekwe,0.960143417366947
Zimbabwe,Kwekwe,0.953008403361344
Zimbabwe,Kwekwe,0.951466666666666
Zimbabwe,Kwekwe,0.950157983193277
Zimbabwe,Kwekwe,0.933951820728291
Zimbabwe,Kwekwe,0.898447058823529
Zimbabwe,Kwekwe,0.897452100840336
Zimbabwe,Kwekwe,0.89133893557423
Zimbabwe,Kwekwe,0.870866106442577
Zimbabwe,Kwekwe,0.851325490196079
Zimbabwe,Kwekwe,0.820221848739496
Zimbabwe,Kwekwe,0.80672268907563
Zimbabwe,Kwekwe,0.804033613445378
Zimbabwe,Kwekwe,0.789709803921569
Zimbabwe,Kwekwe,0.786196078431373
Zimbabwe,Kwekwe,0.775314285714286
Zimbabwe,Kwekwe,0.770644257703081
Zimbabwe,Kwekwe,0.768941176470588
Zimbabwe,Kwekwe,0.767238095238095
Zimbabwe,Kwekwe,0.753586554621849
Zimbabwe,Kwekwe,0.752421288515406
Zimbabwe,Kwekwe,0.731697478991597
Zimbabwe,Kwekwe,0.716387675070028
Zimbabwe,Kwekwe,0.711493557422969
Zimbabwe,Kwekwe,0.702628571428571
Zimbabwe,Kwekwe,0.690285714285714
Zimbabwe,Kwekwe,0.685301960784314
Zimbabwe,Kwekwe,0.682666666666667
Zimbabwe,Kwekwe,0.681904761904762
Zimbabwe,Kwekwe,0.65269243697479
Zimbabwe,Kwekwe,0.64981512605042
Zimbabwe,Kwekwe,0.64824649859944
Zimbabwe,Kwekwe,0.647636974789916
Zimbabwe,Kwekwe,0.643684033613445
Zimbabwe,Kwekwe,0.642509803921569
Zimbabwe,Kwekwe,0.639435294117647
Zimbabwe,Kwekwe,0.629243697478992
Zimbabwe,Glendale,12.7390476190476
Zimbabwe,Glendale,12.7033725490196
Zimbabwe,Glendale,12.4929075630252
Zimbabwe,Glendale,12.1700392156863
Zimbabwe,Glendale,12.0527955182073
Zimbabwe,Glendale,11.9905882352941
Zimbabwe,Glendale,11.9896918767507
Zimbabwe,Glendale,11.8378487394958
Zimbabwe,Glendale,11.7028571428571
Zimbabwe,Glendale,11.6571428571429
Zimbabwe,Harare,11.6520634920635
Zimbabwe,Glendale,11.6194957983193
Zimbabwe,Harare,11.5581765079365
Zimbabwe,Glendale,11.4985770308123
Zimbabwe,Glendale,11.4663977591036
Zimbabwe,Glendale,11.4572549019608
Zimbabwe,Glendale,11.3167058823529
Zimbabwe,Glendale,11.3045154061625
Zimbabwe,Glendale,11.1987450980392
Zimbabwe,Harare,11.1854628571429
Zimbabwe,Harare,11.1214384761905
Zimbabwe,Glendale,11.1034621848739
Zimbabwe,Glendale,11.0795294117647
Zimbabwe,Harare,11.06944
Zimbabwe,Glendale,11.0602577030812
Zimbabwe,Glendale,11.0574789915966
Zimbabwe,Harare,11.0341521568627
Zimbabwe,Glendale,11.025568627451
Zimbabwe,Harare,11.0166125714286
Zimbabwe,Glendale,10.9907899159664
Zimbabwe,Harare,10.9411555555556
Zimbabwe,Glendale,10.8636862745098
Zimbabwe,Shamva,10.836974789916
Zimbabwe,Glendale,10.836974789916
Zimbabwe,Glendale,10.8342857142857
Zimbabwe,Glendale,10.823081232493
Zimbabwe,Glendale,10.8009411764706
Zimbabwe,Glendale,10.787406162465
Zimbabwe,Harare,10.7839462184874
Zimbabwe,Harare,10.7715621288515
Zimbabwe,Glendale,10.7460840336134
Zimbabwe,Shamva,10.7261848739496
Zimbabwe,Glendale,10.7225994397759
Zimbabwe,Harare,10.7086831746032
Zimbabwe,Shamva,10.7050308123249
Zimbabwe,Shamva,10.7025210084034
Zimbabwe,Shamva,10.6666666666667
